#Task Selector: 4
#PID Parameters: kp: 0.01, kd: 0.04, ki: 0.01
#n_pos: 5
#n_vel: 5
t x_ref y_ref vx_ref vy_ref x_raw y_raw x y vx_raw vy_raw vx vy
1683887897067927 0.00 0.00 0.00 0.00 -127.09 -9.46 -25.42 -27.31 0.00 0.00 0.00 0.00
1683887897141869 0.00 0.00 0.00 0.00 -127.09 -9.46 -50.84 -54.62 344.22 369.85 68.84 142.81
1683887897655900 0.00 0.00 0.00 0.00 -66.60 79.88 -64.16 -51.96 501.27 538.60 169.10 350.79
1683887897712575 0.00 0.00 0.00 0.00 -66.60 79.88 -77.47 -49.31 235.17 -46.92 216.13 388.44
1683887897900071 0.00 0.00 0.00 0.00 20.30 29.68 -73.41 -39.31 255.94 -51.06 267.32 429.41
1683887897969870 0.00 0.00 0.00 0.00 27.63 34.38 -42.47 0.40 -58.21 -143.30 255.68 389.11
1683887898003234 0.00 0.00 0.00 0.00 27.63 34.38 -11.53 40.12 -928.54 -1191.66 1.13 -177.74
1683887898142725 0.00 0.00 0.00 0.00 26.95 49.21 7.18 52.69 -667.21 -856.28 -232.57 -690.41
1683887898195763 0.00 0.00 0.00 0.00 25.79 51.37 25.66 65.47 -352.96 -237.23 -350.20 -846.10
1683887898252050 0.00 0.00 0.00 0.00 21.80 55.67 25.96 70.96 -328.52 -227.13 -467.09 -998.21
1683887898294017 0.00 0.00 0.00 0.00 21.07 64.25 24.65 75.62 -7.12 -131.06 -456.87 -985.54
1683887898342293 0.00 0.00 0.00 0.00 18.71 65.16 22.87 80.00 27.20 -96.64 -265.72 -575.39
1683887898389909 0.00 0.00 0.00 0.00 14.09 65.45 20.29 80.67 37.51 -91.89 -124.78 -281.57
1683887898438466 0.00 0.00 0.00 0.00 13.07 77.36 17.75 83.32 53.00 -13.92 -43.58 -155.71
1683887898486158 0.00 0.00 0.00 0.00 7.05 86.59 14.80 86.56 53.42 -55.67 32.80 -45.03
1683887898536278 0.00 0.00 0.00 0.00 7.05 86.59 11.99 88.22 58.93 -64.63 46.01 -18.54
1683887898821546 0.00 0.00 0.00 0.00 1.58 54.30 8.57 82.62 57.65 -34.19 52.10 0.04
1683887898885305 0.00 0.00 0.00 0.00 1.55 56.37 6.06 78.30 53.76 87.84 55.35 39.24
1683887898930005 0.00 0.00 0.00 0.00 0.21 51.27 3.49 70.51 56.16 96.80 55.98 62.01
1683887898977708 0.00 0.00 0.00 0.00 -0.83 48.77 1.91 61.38 53.94 163.39 56.09 105.93
1683887899028940 0.00 0.00 0.00 0.00 -0.81 44.23 0.34 51.33 30.76 178.51 50.45 148.92
1683887899104698 0.00 0.00 0.00 0.00 0.25 45.54 0.08 49.32 20.74 132.61 43.07 174.90
1683887899127251 0.00 0.00 0.00 0.00 -2.22 43.24 -0.68 45.93 11.82 89.64 34.68 166.87
1683887899172165 0.00 0.00 0.00 0.00 -0.80 40.89 -0.88 43.66 16.83 75.33 26.82 154.72
1683887899249411 0.00 0.00 0.00 0.00 -2.21 33.65 -1.16 40.35 2.61 29.51 16.55 117.68
1683887899290336 0.00 0.00 0.00 0.00 -7.22 23.68 -2.44 34.96 6.78 80.75 11.76 93.33
1683887899329733 0.00 0.00 0.00 0.00 -8.29 18.64 -4.15 27.87 32.62 137.11 14.13 96.60
1683887899368400 0.00 0.00 0.00 0.00 -8.29 13.58 -5.36 20.72 44.24 183.57 20.62 121.87
1683887899413225 0.00 0.00 0.00 0.00 -5.79 13.58 -6.36 14.26 27.07 159.50 22.66 140.75
1683887899462077 0.00 0.00 0.00 0.00 -8.29 13.58 -7.57 9.04 20.44 132.32 26.23 164.88
1683887899531355 0.00 0.00 0.00 0.00 -4.71 12.13 -7.07 7.23 17.55 75.51 28.38 165.98
1683887899577572 0.00 0.00 0.00 0.00 -4.71 9.61 -6.36 6.14 -10.87 39.15 19.69 137.70
1683887899656291 0.00 0.00 0.00 0.00 -8.25 -12.91 -6.35 0.85 -9.10 13.84 9.02 93.08
1683887899702237 0.00 0.00 0.00 0.00 -10.74 -14.33 -7.34 -5.72 -0.14 115.24 3.58 78.79
1683887899757244 0.00 0.00 0.00 0.00 -14.65 -27.81 -8.61 -15.27 18.01 119.55 3.09 75.75
1683887899781847 0.00 0.00 0.00 0.00 -17.17 -39.22 -11.10 -28.04 51.78 388.73 9.94 145.24
1683887899820756 0.00 0.00 0.00 0.00 -22.22 -47.86 -14.60 -43.03 64.09 328.33 24.93 218.07
1683887899892640 0.00 0.00 0.00 0.00 -26.20 -60.46 -18.19 -56.13 48.73 208.74 36.49 268.61
1683887899927734 0.00 0.00 0.00 0.00 -32.10 -75.49 -22.47 -72.63 102.38 373.68 57.00 340.80
1683887899948517 0.00 0.00 0.00 0.00 -38.68 -88.67 -27.27 -89.61 205.95 795.57 94.59 513.59
1683887900033086 0.00 0.00 0.00 0.00 -42.18 -106.72 -32.28 -108.11 56.87 200.86 95.60 477.04
1683887900048760 0.00 0.00 0.00 0.00 -47.21 -115.25 -37.27 -126.59 319.82 1182.88 146.75 699.09
1683887900127704 0.00 0.00 0.00 0.00 -47.21 -115.25 -41.48 -141.75 63.35 234.14 149.67 707.10
1683887900288887 0.00 0.00 0.00 0.00 -74.40 -104.42 -49.94 -156.00 76.94 277.57 144.58 682.79
1683887900338068 0.00 0.00 0.00 0.00 -85.29 -96.98 -59.26 -166.98 172.15 289.91 137.82 574.90
1683887900405072 0.00 0.00 0.00 0.00 -99.21 -92.48 -70.66 -175.54 139.18 163.98 154.29 583.98
1683887900496622 0.00 0.00 0.00 0.00 -94.71 -99.31 -80.16 -181.85 124.64 93.52 115.25 327.07
1683887900520597 0.00 0.00 0.00 0.00 -119.00 -50.43 -94.52 -183.24 396.91 263.71 181.96 399.70
1683887900537453 0.00 0.00 0.00 0.00 -123.54 -48.46 -104.35 -181.88 853.86 82.97 337.35 516.16
1683887900588049 0.00 0.00 0.00 0.00 -120.79 -64.74 -111.45 -182.54 194.41 -26.97 341.80 457.24
1683887900634495 0.00 0.00 0.00 0.00 -120.79 -64.74 -115.77 -181.30 152.97 14.08 344.56 430.02
1683887900695756 0.00 0.00 0.00 0.00 -67.68 80.76 -110.36 -139.88 70.48 -20.13 333.72 396.46
1683887900739460 0.00 0.00 0.00 0.00 -67.68 80.76 -100.10 -103.38 -123.81 -948.56 229.58 49.86
1683887901696297 0.00 0.00 0.00 0.00 -77.40 76.55 -90.87 -69.15 -211.03 -750.49 16.60 -329.81
1683887901763917 0.00 0.00 0.00 0.00 -77.40 76.55 -82.19 -32.21 -136.53 -506.44 -49.58 -491.89
1683887907691264 0.00 0.00 0.00 0.00 -7.20 0.99 -59.47 3.65 -174.25 -741.77 -115.03 -708.50
1683887907765826 0.00 0.00 0.00 0.00 -7.20 -2.95 -47.38 -1.00 -304.80 -481.19 -190.08 -875.77
1683887907793064 0.00 0.00 0.00 0.00 1.69 -2.94 -33.50 -3.86 -444.57 170.70 -254.24 -716.07
1683887907850182 0.00 0.00 0.00 0.00 1.69 -1.51 -17.69 -3.66 -243.02 50.23 -260.64 -562.33
1683887907892105 0.00 0.00 0.00 0.00 6.67 -2.93 -0.87 -2.74 -377.62 -4.88 -308.85 -510.23
1683887907943831 0.00 0.00 0.00 0.00 1.69 -1.51 0.91 -1.46 -328.94 -17.93 -339.79 -396.40
1683887907986588 0.00 0.00 0.00 0.00 6.68 1.00 3.68 2.10 -41.62 -29.91 -287.15 -253.51
1683887908042194 0.00 0.00 0.00 0.00 4.21 11.06 4.19 5.41 -49.96 -64.18 -208.23 -221.57
1683887908094554 0.00 0.00 0.00 0.00 9.24 18.65 5.70 10.95 -9.66 -63.20 -161.56 -197.58
1683887908136450 0.00 0.00 0.00 0.00 9.24 17.21 6.21 15.49 -36.09 -132.45 -93.26 -154.79
1683887908184141 0.00 0.00 0.00 0.00 9.23 16.13 7.72 20.53 -10.79 -95.31 -29.62 -106.64
1683887908233613 0.00 0.00 0.00 0.00 6.73 17.20 7.73 23.78 -30.53 -101.91 -27.41 -118.82
1683887908282079 0.00 0.00 0.00 0.00 7.80 14.68 8.45 25.22 -0.21 -67.12 -17.46 -109.46
1683887908332140 0.00 0.00 0.00 0.00 5.28 8.54 7.66 22.41 -14.34 -28.81 -18.39 -103.51
1683887908377143 0.00 0.00 0.00 0.00 2.77 7.10 6.36 19.09 17.64 62.60 -7.65 -53.76
1683887908425429 0.00 0.00 0.00 0.00 -0.78 13.58 4.36 16.58 26.79 68.72 -0.13 -13.43
1683887908482474 0.00 0.00 0.00 0.00 1.72 13.58 3.36 14.85 35.16 44.10 13.01 28.90
1683887908529115 0.00 0.00 0.00 0.00 -3.29 7.09 1.14 11.12 21.52 37.06 17.35 54.09
1683887908611590 0.00 0.00 0.00 0.00 -3.29 7.09 -0.57 9.11 26.89 45.31 25.60 77.16
1683887908628850 0.00 0.00 0.00 0.00 0.28 6.01 -1.07 8.40 99.46 116.35 41.96 104.27
1683887908684431 0.00 0.00 0.00 0.00 -0.79 12.14 -1.07 8.11 9.00 12.90 38.40 89.55
1683887908718592 0.00 0.00 0.00 0.00 -3.29 6.01 -2.07 5.59 0.01 8.47 31.37 75.39
1683887908797439 0.00 0.00 0.00 0.00 -5.79 12.13 -2.57 6.10 12.70 31.92 29.61 72.60
1683887908838856 0.00 0.00 0.00 0.00 -4.71 4.57 -2.86 5.31 12.07 -12.31 26.65 58.11
1683887908916505 0.00 0.00 0.00 0.00 1.72 13.58 -2.57 7.12 3.67 10.16 7.49 17.72
1683887908945884 0.00 0.00 0.00 0.00 -0.79 12.14 -2.57 7.12 -9.82 -61.42 3.73 -0.91
1683887908978269 0.00 0.00 0.00 0.00 -3.29 6.01 -2.57 7.12 0.00 0.00 3.73 -2.61
1683887909029419 0.00 0.00 0.00 0.00 -5.78 3.50 -2.57 5.39 0.00 -0.00 1.19 -11.53
1683887909087902 0.00 0.00 0.00 0.00 -4.71 2.06 -2.57 4.89 -0.02 29.54 -1.23 -5.58
1683887909108907 0.00 0.00 0.00 0.00 -4.71 11.05 -3.86 3.09 -0.01 23.95 -1.97 -3.55
1683887909160144 0.00 0.00 0.00 0.00 -8.29 13.58 -5.36 1.88 25.12 35.00 5.02 22.72
1683887909223047 0.00 0.00 0.00 0.00 -8.27 4.57 -6.35 0.60 23.86 19.26 9.79 31.34
1683887909294434 0.00 0.00 0.00 0.00 -5.79 12.13 -6.35 2.33 13.98 18.00 12.59 37.74
1683887909309969 0.00 0.00 0.00 0.00 -9.70 7.09 -7.35 2.33 0.07 -111.38 12.60 9.57
1683887909369140 0.00 0.00 0.00 0.00 -8.28 7.09 -8.07 0.83 16.89 -0.14 15.98 8.13
1683887909402057 0.00 0.00 0.00 0.00 -10.77 4.58 -8.56 -1.47 21.68 45.77 15.29 9.60
1683887909464543 0.00 0.00 0.00 0.00 -10.77 4.58 -9.06 -1.96 7.95 36.77 12.11 9.92
