#Task Selector: 4
#PID Parameters: kp: 0.03, kd: 0.00, ki: 0.00
#n_pos: 5
#n_vel: 5
t x_ref y_ref vx_ref vy_ref x_raw y_raw x y vx_raw vy_raw vx vy
1683887972249400 0.00 0.00 0.00 0.00 -5.78 6.01 -1.16 0.05 0.00 0.00 0.00 0.00
1683887972303464 0.00 0.00 0.00 0.00 -0.79 12.14 -1.31 2.32 21.40 -0.84 4.28 4.11
1683887972368290 0.00 0.00 0.00 0.00 1.70 4.58 -0.97 3.57 2.43 -35.03 4.76 -2.41
1683887972418893 0.00 0.00 0.00 0.00 4.19 4.58 -0.13 5.33 -6.72 -24.83 3.42 -8.72
1683887972455450 0.00 0.00 0.00 0.00 4.20 7.10 0.71 7.59 -22.96 -48.05 -1.17 -22.92
1683887972591899 0.00 0.00 0.00 0.00 -2.21 12.13 1.42 9.52 -6.16 -16.57 -2.40 -27.47
1683887972608964 0.00 0.00 0.00 0.00 -3.29 9.61 0.92 8.52 -41.89 -113.82 -15.06 -62.72
1683887972689882 0.00 0.00 0.00 0.00 -2.22 7.09 0.14 8.24 6.18 12.43 -14.31 -52.48
1683887972713071 0.00 0.00 0.00 0.00 -4.71 7.09 -1.65 6.96 33.84 12.14 -6.20 -36.97
1683887972741663 0.00 0.00 0.00 0.00 -2.21 14.66 -2.93 7.19 62.38 44.84 10.87 -1.33
1683887972811245 0.00 0.00 0.00 0.00 -5.79 13.58 -3.64 6.76 18.45 -3.30 15.79 6.25
1683887972840356 0.00 0.00 0.00 0.00 -5.79 16.11 -4.14 7.56 24.56 14.63 29.08 45.23
1683887972894113 0.00 0.00 0.00 0.00 -4.71 8.53 -4.64 7.35 9.31 -14.87 29.71 40.40
1683887972970002 0.00 0.00 0.00 0.00 -7.21 8.53 -5.14 7.14 6.58 2.78 24.26 33.07
1683887972983933 0.00 0.00 0.00 0.00 -9.72 16.11 -6.64 5.93 35.93 15.18 18.97 21.85
1683887973050177 0.00 0.00 0.00 0.00 -9.72 14.67 -7.43 5.36 22.67 18.30 19.81 27.02
1683887973082483 0.00 0.00 0.00 0.00 -9.72 17.19 -8.22 4.79 24.37 17.63 19.77 27.58
1683887973140080 0.00 0.00 0.00 0.00 -13.30 18.64 -9.93 5.09 13.67 9.89 20.64 33.40
1683887973180252 0.00 0.00 0.00 0.00 -17.24 18.65 -11.94 5.11 42.80 -7.60 27.89 38.57
1683887973271654 0.00 0.00 0.00 0.00 -17.25 21.17 -13.45 4.62 21.96 -0.19 25.09 32.70
1683887973290457 0.00 0.00 0.00 0.00 -23.69 23.68 -16.24 3.63 80.19 26.27 36.60 45.80
1683887973354266 0.00 0.00 0.00 0.00 -24.77 23.68 -19.25 1.92 43.82 15.55 40.49 49.27
1683887973380399 0.00 0.00 0.00 0.00 -27.27 23.68 -22.04 0.13 115.32 65.59 60.82 80.74
1683887973449305 0.00 0.00 0.00 0.00 -33.67 26.11 -25.33 -1.66 40.56 25.95 60.37 87.00
1683887973481917 0.00 0.00 0.00 0.00 -36.04 31.98 -29.09 -3.26 100.85 55.04 76.15 113.83
1683887973539082 0.00 0.00 0.00 0.00 -42.01 30.80 -32.75 -5.50 65.82 27.96 73.27 111.29
1683887973585978 0.00 0.00 0.00 0.00 -45.76 31.67 -36.95 -8.10 78.17 47.81 80.14 124.61
1683887973647849 0.00 0.00 0.00 0.00 -52.61 34.91 -42.02 -10.92 67.91 42.06 70.66 110.42
1683887973708462 0.00 0.00 0.00 0.00 -57.08 35.51 -46.70 -13.73 83.69 46.59 79.29 123.18
1683887973727823 0.00 0.00 0.00 0.00 -58.31 32.23 -51.16 -18.13 242.28 145.05 107.57 169.46
1683887973810845 0.00 0.00 0.00 0.00 -61.65 41.38 -55.09 -19.94 53.71 53.12 105.15 172.07
1683887973864875 0.00 0.00 0.00 0.00 -64.46 49.00 -58.82 -20.22 72.79 33.56 104.07 168.15
1683887973884454 0.00 0.00 0.00 0.00 -70.87 44.91 -62.48 -21.87 191.34 13.99 128.76 187.22
1683887973955396 0.00 0.00 0.00 0.00 -76.53 51.60 -66.37 -22.54 51.50 23.28 122.32 176.13
1683887973972490 0.00 0.00 0.00 0.00 -79.36 46.60 -70.57 -23.87 228.07 39.38 119.48 152.15
