#Task Selector: 4
#PID Parameters: kp: 0.03, kd: 0.00, ki: 0.00
#n_pos: 10
#n_vel: 10
t x_ref y_ref vx_ref vy_ref x_raw y_raw x y vx_raw vy_raw vx vy
16 0.00 0.00 0.00 0.00 -9.70 6.01 -0.97 -0.37 0.00 0.00 0.00 0.00
1683889771121888 0.00 0.00 0.00 0.00 -7.22 14.66 -1.69 0.38 16.60 6.31 1.66 2.29
1683889771179939 0.00 0.00 0.00 0.00 -4.71 12.13 -2.16 1.12 12.44 -12.83 2.90 2.25
1683889771217197 0.00 0.00 0.00 0.00 -5.78 7.09 -2.74 1.25 12.67 -19.94 4.17 1.52
1683889771269752 0.00 0.00 0.00 0.00 -3.29 12.13 -3.07 2.13 11.01 -2.49 5.27 2.38
1683889771311678 0.00 0.00 0.00 0.00 -7.22 13.58 -3.79 2.77 7.84 -21.11 6.06 1.05
1683889771364454 0.00 0.00 0.00 0.00 -5.78 8.53 -4.37 3.04 13.68 -12.07 7.42 1.21
1683889771425331 0.00 0.00 0.00 0.00 -4.71 14.66 -4.84 4.04 9.50 -4.51 8.37 1.71
1683889771456017 0.00 0.00 0.00 0.00 -4.71 11.05 -5.31 4.67 15.38 -32.44 9.91 0.00
1683889771533794 0.00 0.00 0.00 0.00 -5.79 14.66 -5.89 5.56 6.06 -8.15 10.52 -0.21
1683889771579963 0.00 0.00 0.00 0.00 -8.29 19.72 -5.75 7.07 12.54 -19.23 11.77 -0.88
1683889771620756 0.00 0.00 0.00 0.00 -9.73 22.24 -6.00 7.58 -3.45 -37.07 9.77 -7.22
1683889771655576 0.00 0.00 0.00 0.00 -12.23 32.23 -6.75 8.84 7.22 -14.57 9.24 -7.91
1683889771740867 0.00 0.00 0.00 0.00 -16.08 41.84 -7.78 11.28 8.81 -14.76 8.86 -7.78
1683889771795511 0.00 0.00 0.00 0.00 -15.92 51.17 -9.05 13.92 18.86 -44.77 9.64 -11.22
1683889771834543 0.00 0.00 0.00 0.00 -13.02 56.32 -9.63 17.61 32.40 -67.70 12.10 -13.43
