#Task Selector: 4
#PID Parameters: kp: 0.03, kd: 0.00, ki: 0.00
#n_pos: 10
#n_vel: 10
t x_ref y_ref vx_ref vy_ref x_raw y_raw x y vx_raw vy_raw vx vy
16 0.00 0.00 0.00 0.00 -4.71 6.01 -0.47 0.13 0.00 0.00 0.00 0.00
1683890291682058 0.00 0.00 0.00 0.00 -5.78 9.61 -1.05 0.51 7.99 -2.20 0.80 0.58
1683890291724062 0.00 0.00 0.00 0.00 -8.28 6.01 -1.88 0.29 13.78 -9.12 2.18 1.05
1683890291854597 0.00 0.00 0.00 0.00 -8.28 7.09 -2.70 0.17 6.34 1.73 2.81 1.85
1683890291874270 0.00 0.00 0.00 0.00 -5.78 7.09 -3.28 0.30 42.17 6.04 7.03 6.67
1683890291945605 0.00 0.00 0.00 0.00 -9.72 16.11 -4.26 0.94 8.11 -1.83 7.84 7.30
1683890291961615 0.00 0.00 0.00 0.00 -9.70 7.09 -5.23 0.68 60.82 -39.98 13.92 9.39
1683890292043225 0.00 0.00 0.00 0.00 -5.79 12.13 -5.80 1.31 11.90 3.20 15.11 10.90
1683890292077458 0.00 0.00 0.00 0.00 -5.78 8.53 -6.38 1.59 16.92 -18.57 16.80 10.73
1683890292134928 0.00 0.00 0.00 0.00 -0.79 8.53 -6.46 2.36 10.07 -4.78 17.81 11.26
1683890292185573 0.00 0.00 0.00 0.00 11.71 7.13 -4.82 4.11 1.56 -15.29 17.97 9.89
1683890292201081 0.00 0.00 0.00 0.00 20.30 4.66 -2.21 6.23 -106.21 -113.44 6.55 -12.66
1683890292279875 0.00 0.00 0.00 0.00 36.81 9.71 2.30 11.10 -33.11 -26.82 1.86 -19.12
1683890292317744 0.00 0.00 0.00 0.00 50.43 9.53 8.17 17.22 -119.14 -128.91 -10.69 -44.73
1683890292347065 0.00 0.00 0.00 0.00 55.14 9.39 14.26 23.54 -227.74 -237.20 -37.68 -96.05
1683890292434061 0.00 0.00 0.00 0.00 62.79 10.42 21.51 30.22 -70.05 -72.69 -45.50 -110.95
1683890292451736 0.00 0.00 0.00 0.00 62.74 11.45 28.76 37.90 -410.96 -378.73 -92.68 -192.00
1683890292536924 0.00 0.00 0.00 0.00 67.13 8.80 36.05 44.86 -85.07 -90.18 -102.37 -211.04
1683890292567374 0.00 0.00 0.00 0.00 68.23 10.07 43.45 52.42 -239.73 -228.76 -128.04 -257.72
1683890292603619 0.00 0.00 0.00 0.00 63.89 12.73 49.92 59.30 -204.40 -208.65 -149.48 -299.55
1683890292668964 0.00 0.00 0.00 0.00 64.89 11.31 55.23 65.04 -99.04 -105.46 -159.54 -318.63
1683890292702771 0.00 0.00 0.00 0.00 61.86 10.48 59.39 69.78 -157.44 -169.83 -164.67 -329.39
1683890292748542 0.00 0.00 0.00 0.00 48.01 10.99 60.51 71.03 -91.41 -104.21 -170.50 -342.96
1683890292825610 0.00 0.00 0.00 0.00 30.37 9.72 58.50 69.04 -14.54 -16.20 -160.04 -321.23
