#Task Selector: 4
#PID Parameters: kp: 0.04, kd: 0.00, ki: 0.00
#n_pos: 5
#n_vel: 5
t x_ref y_ref vx_ref vy_ref x_raw y_raw x y vx_raw vy_raw vx vy
1683888190867310 0.00 0.00 0.00 0.00 -73.41 75.27 -14.68 0.37 0.00 0.00 0.00 0.00
1683888190925026 0.00 0.00 0.00 0.00 -72.04 76.77 -29.09 1.32 254.58 -6.44 50.92 49.63
1683888190975403 0.00 0.00 0.00 0.00 -72.04 76.77 -43.50 2.26 289.50 -19.02 108.82 103.72
1683888191257072 0.00 0.00 0.00 0.00 -27.27 24.74 -48.95 1.76 293.98 -19.32 167.61 158.66
1683888191353520 0.00 0.00 0.00 0.00 -22.26 18.66 -53.40 1.04 56.56 5.23 178.93 171.02
1683888191407558 0.00 0.00 0.00 0.00 -18.68 21.17 -42.46 1.17 82.44 13.32 195.41 190.17
1683888191425313 0.00 0.00 0.00 0.00 -18.67 17.21 -31.78 -0.07 -617.81 -7.18 20.94 15.54
1683888191462776 0.00 0.00 0.00 0.00 -18.68 19.73 -21.11 -0.80 -285.23 33.09 -94.01 -88.98
1683888191533627 0.00 0.00 0.00 0.00 -18.67 16.13 -19.39 -0.81 -150.71 10.38 -182.95 -171.98
1683888191575581 0.00 0.00 0.00 0.00 -19.75 18.66 -18.89 -0.31 -41.03 0.06 -202.47 -192.53
1683888191605721 0.00 0.00 0.00 0.00 -16.17 18.65 -18.39 -0.31 -16.66 -16.63 -222.29 -218.34
1683888191681487 0.00 0.00 0.00 0.00 -21.18 18.66 -18.89 -0.52 -6.63 0.03 -100.05 -94.67
1683888191702383 0.00 0.00 0.00 0.00 -19.73 13.61 -19.10 -1.96 24.08 10.21 -38.19 -37.38
1683888191773188 0.00 0.00 0.00 0.00 -19.74 14.69 -19.31 -2.46 2.99 20.29 -7.45 -4.66
1683888191830470 0.00 0.00 0.00 0.00 -18.67 16.13 -19.10 -2.75 3.74 8.76 1.50 6.04
