#Task Selector: 4
#PID Parameters: kp: 0.02, kd: 0.00, ki: 0.00
#n_pos: 5
#n_vel: 5
t x_ref y_ref vx_ref vy_ref x_raw y_raw x y vx_raw vy_raw vx vy
1683888854390536 0.00 0.00 0.00 0.00 -128.72 -51.79 -25.74 -36.10 0.00 0.00 0.00 0.00
1683888854455413 0.00 0.00 0.00 0.00 -128.72 -51.79 -51.49 -72.20 396.97 556.68 79.39 190.73
1683888854635417 0.00 0.00 0.00 0.00 -126.60 -6.61 -76.81 -98.85 518.45 727.04 183.09 439.83
1683888854687663 0.00 0.00 0.00 0.00 -126.75 -9.43 -102.16 -126.08 484.90 510.20 280.06 638.85
1683888854746003 0.00 0.00 0.00 0.00 -126.75 -9.43 -127.51 -153.32 434.75 467.09 367.02 819.22
1683888855852292 0.00 0.00 0.00 0.00 -17.23 13.60 -105.21 -117.94 524.17 563.15 471.85 1036.68
1683888855912069 0.00 0.00 0.00 0.00 -10.79 13.58 -81.62 -81.28 -373.20 -592.07 317.81 652.90
1683888856013755 0.00 0.00 0.00 0.00 -14.71 9.63 -59.25 -55.65 -232.04 -360.66 167.72 285.26
1683888856070453 0.00 0.00 0.00 0.00 -18.64 9.64 -37.62 -30.22 -394.91 -452.21 -8.24 -83.18
1683888856117330 0.00 0.00 0.00 0.00 -19.71 7.13 -16.21 -5.50 -461.56 -542.98 -187.51 -464.46
1683888856132328 0.00 0.00 0.00 0.00 -12.21 8.54 -15.21 -5.51 -1430.33 -1651.54 -578.41 -1298.30
1683888856170099 0.00 0.00 0.00 0.00 -8.28 8.53 -14.71 -6.01 -26.61 0.22 -509.09 -1110.52
1683888856201702 0.00 0.00 0.00 0.00 -3.29 9.61 -12.42 -3.73 -15.89 16.12 -465.86 -991.94
1683888856270493 0.00 0.00 0.00 0.00 -2.22 9.61 -9.14 -0.45 -33.22 -33.17 -393.52 -835.79
1683888856294793 0.00 0.00 0.00 0.00 0.28 12.14 -5.14 4.54 -135.38 -135.11 -328.29 -688.98
1683888856369937 0.00 0.00 0.00 0.00 1.72 14.67 -2.36 8.55 -53.23 -66.56 -52.87 -96.57
1683888856411719 0.00 0.00 0.00 0.00 0.29 17.19 -0.64 12.00 -66.70 -96.05 -60.89 -123.84
1683888856463009 0.00 0.00 0.00 0.00 0.29 17.19 0.07 14.23 -33.44 -67.23 -64.40 -144.02
1683888856493610 0.00 0.00 0.00 0.00 0.29 17.19 0.58 16.25 -23.40 -72.99 -62.43 -150.02
1683888856567389 0.00 0.00 0.00 0.00 0.29 18.64 0.58 17.55 -6.80 -27.36 -36.72 -102.76
1683888856592192 0.00 0.00 0.00 0.00 0.29 19.72 0.29 18.28 -0.06 -52.54 -26.08 -89.32
1683888856638127 0.00 0.00 0.00 0.00 0.30 22.24 0.29 19.29 6.21 -15.81 -11.50 -58.69
1683888856704358 0.00 0.00 0.00 0.00 -2.21 23.68 -0.21 20.09 -0.01 -15.27 -4.81 -41.61
1683888856735283 0.00 0.00 0.00 0.00 -2.21 23.68 -0.71 20.88 16.19 -25.80 3.10 -24.25
1683888856784545 0.00 0.00 0.00 0.00 -4.72 24.76 -1.71 21.11 10.16 -16.20 6.50 -18.63
1683888856848770 0.00 0.00 0.00 0.00 -7.22 26.19 -3.21 20.90 15.61 -3.47 9.63 -5.68
1683888856910254 0.00 0.00 0.00 0.00 -10.80 27.26 -5.43 19.68 24.47 3.40 13.28 1.82
1683888856936499 0.00 0.00 0.00 0.00 -13.31 28.69 -7.65 18.46 84.70 46.36 30.23 31.08
1683888856990231 0.00 0.00 0.00 0.00 -14.74 29.75 -10.16 17.17 41.33 22.68 35.25 45.81
1683888857029086 0.00 0.00 0.00 0.00 -17.24 31.16 -12.66 15.95 64.54 33.26 46.13 66.58
1683888857079494 0.00 0.00 0.00 0.00 -22.21 34.62 -15.66 14.64 49.70 24.30 52.95 78.95
1683888857130167 0.00 0.00 0.00 0.00 -24.71 33.55 -18.44 13.11 59.17 25.90 59.89 90.39
1683888857175597 0.00 0.00 0.00 0.00 -28.59 34.53 -21.50 11.23 61.25 33.55 55.20 83.14
1683888857223985 0.00 0.00 0.00 0.00 -31.04 35.85 -24.76 9.19 63.21 39.04 59.58 90.79
1683888857272114 0.00 0.00 0.00 0.00 -33.47 36.80 -28.00 7.07 67.77 42.41 60.22 93.26
1683888857320188 0.00 0.00 0.00 0.00 -41.55 41.06 -31.87 4.49 67.58 44.07 63.79 100.79
1683888857367843 0.00 0.00 0.00 0.00 -43.83 42.19 -35.69 2.39 81.23 54.17 68.21 110.86
1683888857427853 0.00 0.00 0.00 0.00 -47.59 40.67 -39.49 -0.18 63.76 34.96 68.71 111.64
1683888857479279 0.00 0.00 0.00 0.00 -52.71 44.49 -43.83 -2.79 73.91 50.01 70.85 115.97
1683888857523813 0.00 0.00 0.00 0.00 -54.25 49.47 -47.98 -4.41 97.42 58.59 76.78 125.14
1683888857571152 0.00 0.00 0.00 0.00 -59.70 48.71 -51.61 -6.51 87.99 34.36 80.86 127.28
1683888857612693 0.00 0.00 0.00 0.00 -64.31 49.81 -55.71 -9.08 87.47 50.62 82.11 127.82
1683888857661567 0.00 0.00 0.00 0.00 -68.92 50.71 -59.98 -11.34 83.85 52.63 86.13 135.37
1683888857714021 0.00 0.00 0.00 0.00 -75.97 50.09 -64.63 -14.87 81.39 43.11 87.62 135.49
1683888857769052 0.00 0.00 0.00 0.00 -76.97 49.85 -69.17 -19.34 84.58 64.20 85.06 134.04
1683888857806691 0.00 0.00 0.00 0.00 -80.17 49.72 -73.27 -23.23 120.85 118.83 91.63 157.51
1683888857854880 0.00 0.00 0.00 0.00 -84.09 51.75 -77.22 -26.80 85.02 80.80 91.14 163.06
1683888857918596 0.00 0.00 0.00 0.00 -81.30 56.41 -79.70 -28.13 62.12 56.03 86.79 159.39
1683888857959189 0.00 0.00 0.00 0.00 -84.68 54.54 -81.44 -28.99 61.04 32.90 82.72 153.28
1683888858003498 0.00 0.00 0.00 0.00 -86.20 58.23 -83.29 -29.16 39.37 19.26 73.68 135.24
1683888858056846 0.00 0.00 0.00 0.00 -91.90 59.51 -85.63 -29.54 34.64 3.19 56.44 94.87
1683888858101667 0.00 0.00 0.00 0.00 -91.90 59.51 -87.19 -29.55 52.37 8.64 49.91 73.91
1683888858632070 0.00 0.00 0.00 0.00 -86.56 64.46 -88.25 -28.99 30.46 0.19 43.58 56.41
1683888858686038 0.00 0.00 0.00 0.00 -80.68 73.34 -87.45 -24.44 19.50 -10.33 35.27 39.46
1683888858757682 0.00 0.00 0.00 0.00 -74.42 77.53 -85.09 -18.22 -11.17 -63.67 25.16 12.76
1683888858784346 0.00 0.00 0.00 0.00 -71.03 81.19 -80.92 -9.71 -88.57 -233.72 0.52 -59.26
1683888858843729 0.00 0.00 0.00 0.00 -71.09 79.16 -76.75 -1.62 -70.42 -143.57 -24.04 -114.26
1683888858902849 0.00 0.00 0.00 0.00 -78.10 71.54 -75.06 1.49 -70.44 -136.93 -44.22 -161.87
1683888858938232 0.00 0.00 0.00 0.00 -74.95 74.78 -73.92 2.92 -47.84 -87.91 -57.69 -190.85
1683888858998159 0.00 0.00 0.00 0.00 -67.48 81.25 -72.53 5.06 -19.14 -23.96 -59.28 -184.50
1683888859034267 0.00 0.00 0.00 0.00 -67.67 82.76 -71.86 6.04 -38.48 -59.11 -49.26 -139.56
1683888859078028 0.00 0.00 0.00 0.00 -70.35 80.98 -71.71 6.55 -15.37 -22.54 -38.25 -104.34
1683888859127884 0.00 0.00 0.00 0.00 -44.55 26.96 -65.00 4.35 -2.97 -10.26 -24.76 -65.51
1683888859175112 0.00 0.00 0.00 0.00 -38.69 21.13 -57.75 0.87 -142.16 46.75 -43.62 -57.45
1683888859248028 0.00 0.00 0.00 0.00 -44.73 18.58 -53.20 -7.12 -99.50 47.73 -59.70 -59.18
1683888859297422 0.00 0.00 0.00 0.00 -47.27 12.18 -49.12 -17.15 -92.20 161.71 -70.44 -25.76
1683888859316636 0.00 0.00 0.00 0.00 -49.80 4.69 -45.01 -28.30 -212.65 523.23 -109.89 43.94
1683888859374914 0.00 0.00 0.00 0.00 -44.82 1.13 -45.06 -33.52 -76.52 207.57 -124.60 72.79
1683888859446663 0.00 0.00 0.00 0.00 -42.31 1.12 -45.79 -38.24 0.74 72.85 -96.02 106.59
1683888859468631 0.00 0.00 0.00 0.00 -38.69 -3.90 -44.58 -41.54 33.15 216.38 -69.49 166.86
1683888859546948 0.00 0.00 0.00 0.00 -33.65 -3.92 -41.85 -42.03 -15.41 42.04 -54.14 158.28
1683888859602804 0.00 0.00 0.00 0.00 -36.16 -6.42 -39.13 -41.53 -48.80 8.92 -21.37 88.18
1683888859624034 0.00 0.00 0.00 0.00 -31.11 -7.87 -36.39 -40.58 -128.72 -23.87 -31.81 31.46
1683888859705576 0.00 0.00 0.00 0.00 -28.60 -6.45 -33.64 -39.36 -33.64 -11.56 -38.68 7.70
1683888859728289 0.00 0.00 0.00 0.00 -29.68 -5.37 -31.84 -37.85 -121.23 -54.24 -69.56 -77.30
1683888859789540 0.00 0.00 0.00 0.00 -28.60 -7.88 -30.83 -37.63 -29.44 -24.64 -72.37 -93.44
1683888859810410 0.00 0.00 0.00 0.00 -29.68 -6.45 -29.54 -36.34 -48.52 -10.54 -72.31 -97.28
1683888859863440 0.00 0.00 0.00 0.00 -29.68 -6.45 -29.25 -35.77 -24.46 -24.36 -51.46 -76.53
1683888859908212 0.00 0.00 0.00 0.00 -29.68 -5.37 -29.47 -35.77 -6.41 -12.77 -46.01 -71.32
1683888859964662 0.00 0.00 0.00 0.00 -24.64 -11.46 -28.46 -35.98 3.84 0.02 -21.00 -35.46
1683888860000711 0.00 0.00 0.00 0.00 -21.06 -14.31 -26.95 -35.76 -28.03 5.78 -20.72 -29.09
