#Task Selector: 4
#PID Parameters: kp: 0.04, kd: 0.00, ki: 0.00
#n_pos: 5
#n_vel: 5
t x_ref y_ref vx_ref vy_ref x_raw y_raw x y vx_raw vy_raw vx vy
1683888821697668 0.00 0.00 0.00 0.00 -9.70 4.58 -1.94 -1.02 0.00 0.00 0.00 0.00
1683888821775961 0.00 0.00 0.00 0.00 -14.68 1.00 -4.88 -3.76 24.78 13.09 4.96 7.57
1683888821803373 0.00 0.00 0.00 0.00 -8.27 0.99 -6.53 -5.22 107.20 99.87 26.40 48.99
1683888821847352 0.00 0.00 0.00 0.00 -8.27 0.99 -8.18 -6.67 37.66 33.16 33.93 63.15
1683888821896126 0.00 0.00 0.00 0.00 -14.68 1.00 -11.12 -9.41 33.92 29.87 40.71 75.91
1683888821946427 0.00 0.00 0.00 0.00 -13.25 -1.51 -11.83 -11.33 58.40 54.41 52.39 98.47
1683888821996837 0.00 0.00 0.00 0.00 -2.22 -1.52 -9.34 -9.35 14.08 38.24 50.25 101.36
1683888822060201 0.00 0.00 0.00 0.00 0.26 -10.42 -7.63 -9.92 -39.34 -31.37 20.94 45.80
1683888822099266 0.00 0.00 0.00 0.00 -2.22 2.06 -6.42 -8.50 -43.68 14.79 4.68 25.86
1683888822145246 0.00 0.00 0.00 0.00 0.27 0.99 -3.43 -5.51 -26.33 -30.99 -7.37 1.64
1683888822204740 0.00 0.00 0.00 0.00 -4.71 -1.52 -1.73 -3.81 -50.28 -50.23 -29.11 -41.02
1683888822249184 0.00 0.00 0.00 0.00 -7.20 -1.52 -2.72 -4.80 -38.43 -38.37 -39.61 -66.85
1683888822287640 0.00 0.00 0.00 0.00 -4.71 -0.45 -3.71 -3.80 25.90 25.89 -26.56 -42.35
1683888822335100 0.00 0.00 0.00 0.00 -8.27 2.06 -4.92 -5.01 20.95 -21.13 -13.64 -36.60
1683888822423488 0.00 0.00 0.00 0.00 -9.69 2.07 -6.92 -6.79 13.69 13.69 -5.63 -19.66
1683888822469416 0.00 0.00 0.00 0.00 -14.68 2.08 -8.91 -8.06 43.42 38.72 13.10 16.87
1683888822501708 0.00 0.00 0.00 0.00 -14.69 4.59 -10.41 -8.34 61.82 39.52 33.16 52.49
1683888822542493 0.00 0.00 0.00 0.00 -24.71 4.64 -14.41 -11.32 36.77 6.79 35.33 50.85
1683888822613605 0.00 0.00 0.00 0.00 -26.15 6.08 -17.99 -14.10 56.27 41.97 42.39 70.53
1683888822663539 0.00 0.00 0.00 0.00 -31.18 7.18 -22.28 -17.37 71.67 55.56 53.99 90.50
1683888822679439 0.00 0.00 0.00 0.00 -38.73 9.72 -27.09 -20.65 270.90 206.37 99.49 169.53
1683888822748000 0.00 0.00 0.00 0.00 -41.24 9.72 -32.40 -24.93 70.19 47.89 101.16 172.88
1683888822794222 0.00 0.00 0.00 0.00 -47.29 9.70 -36.92 -28.44 114.95 92.75 116.80 205.70
1683888822846050 0.00 0.00 0.00 0.00 -51.09 14.61 -41.91 -31.72 87.19 67.66 122.98 217.02
1683888822895884 0.00 0.00 0.00 0.00 -54.52 15.93 -46.57 -34.64 100.16 65.93 128.68 224.80
1683888822927834 0.00 0.00 0.00 0.00 -59.06 20.59 -50.64 -36.53 146.19 91.39 103.74 176.86
1683888822994295 0.00 0.00 0.00 0.00 -62.29 26.07 -54.85 -37.47 61.18 28.47 101.93 171.17
1683888823038999 0.00 0.00 0.00 0.00 -67.38 27.88 -58.87 -37.85 94.22 21.02 97.79 152.68
1683888823077711 0.00 0.00 0.00 0.00 -70.53 28.79 -62.75 -38.90 103.87 9.85 101.12 144.45
1683888823115496 0.00 0.00 0.00 0.00 -71.72 34.98 -66.19 -38.53 102.96 27.83 101.68 137.40
1683888823206371 0.00 0.00 0.00 0.00 -73.02 38.78 -68.99 -37.69 37.87 -4.07 80.02 96.64
1683888823255989 0.00 0.00 0.00 0.00 -78.43 38.58 -72.22 -38.42 56.33 -17.07 79.05 86.56
1683888823270888 0.00 0.00 0.00 0.00 -76.98 36.94 -74.14 -38.52 217.21 48.99 103.65 116.76
1683888823349297 0.00 0.00 0.00 0.00 -76.39 48.30 -75.31 -35.79 24.49 1.36 87.77 99.18
1683888823372359 0.00 0.00 0.00 0.00 -74.17 54.49 -75.80 -32.38 50.99 -118.61 77.38 59.50
1683888823452056 0.00 0.00 0.00 0.00 -75.45 55.72 -76.28 -29.48 6.15 -42.85 71.03 45.40
1683888823471374 0.00 0.00 0.00 0.00 -68.92 64.15 -74.38 -22.46 25.19 -150.63 64.80 12.46
1683888823513305 0.00 0.00 0.00 0.00 -72.44 67.79 -73.47 -15.38 -45.43 -167.54 12.28 -83.38
1683888823574088 0.00 0.00 0.00 0.00 -65.01 74.24 -71.20 -7.92 -14.93 -116.48 4.39 -114.83
1683888823660917 0.00 0.00 0.00 0.00 -76.30 69.11 -71.62 -5.42 -26.23 -86.02 -11.05 -123.75
1683888823767976 0.00 0.00 0.00 0.00 -74.17 73.28 -71.37 -1.65 3.99 -23.33 -11.48 -120.28
1683888823810790 0.00 0.00 0.00 0.00 -74.17 73.28 -72.42 -0.88 -5.99 -88.10 -17.72 -114.01
1683888823987845 0.00 0.00 0.00 0.00 -57.76 62.85 -69.48 1.07 21.74 -16.07 -4.29 -70.29
1683888824077007 0.00 0.00 0.00 0.00 -56.86 58.15 -67.85 -0.51 -32.94 -21.87 -7.89 -54.97
1683888824136161 0.00 0.00 0.00 0.00 -52.46 55.34 -63.08 1.50 -27.60 26.84 -8.16 -32.67
1683888824151734 0.00 0.00 0.00 0.00 -52.58 54.54 -58.76 2.07 -306.79 -129.56 -70.32 -116.07
1683888824204816 0.00 0.00 0.00 0.00 -48.41 54.02 -53.61 3.37 -81.36 -10.71 -85.39 -115.66
1683888824283247 0.00 0.00 0.00 0.00 -45.26 51.61 -51.11 3.62 -65.70 -16.57 -102.88 -133.25
1683888824309475 0.00 0.00 0.00 0.00 -45.26 51.61 -48.79 4.63 -95.48 -9.59 -115.39 -143.30
1683888824333394 0.00 0.00 0.00 0.00 -40.81 50.87 -46.47 6.06 -97.13 -42.35 -129.29 -171.05
