#Task Selector: 4
#PID Parameters: kp: 0.03, kd: 0.00, ki: 0.00
#n_pos: 10
#n_vel: 10
t x_ref y_ref vx_ref vy_ref x_raw y_raw x y vx_raw vy_raw vx vy
16 0.00 0.00 0.00 0.00 -10.76 2.07 -1.08 -0.87 0.00 0.00 0.00 0.00
1683890343682003 0.00 0.00 0.00 0.00 -9.67 -11.49 -2.04 -2.99 14.85 12.00 1.48 2.68
1683890343714693 0.00 0.00 0.00 0.00 -8.26 -9.00 -2.87 -4.71 29.63 64.81 4.45 12.13
1683890343767004 0.00 0.00 0.00 0.00 -13.24 -5.43 -4.19 -6.58 15.80 33.02 6.03 17.01
1683890343815575 0.00 0.00 0.00 0.00 -9.68 -5.44 -5.16 -8.09 27.28 38.47 8.75 23.58
1683890343864687 0.00 0.00 0.00 0.00 -8.26 -4.02 -5.99 -9.32 19.73 30.81 10.73 28.64
1683890343922353 0.00 0.00 0.00 0.00 -9.68 -5.44 -6.96 -10.83 14.34 21.32 12.16 32.20
1683890343958175 0.00 0.00 0.00 0.00 -10.75 -2.94 -8.03 -12.20 27.06 42.27 14.87 39.14
1683890344011553 0.00 0.00 0.00 0.00 -8.27 -1.52 -8.86 -13.18 20.15 25.67 16.88 43.72
1683890344061452 0.00 0.00 0.00 0.00 -4.71 2.06 -9.33 -13.44 16.58 19.62 18.54 47.34
1683890344099377 0.00 0.00 0.00 0.00 11.74 16.14 -7.08 -9.79 12.43 7.00 19.78 49.28
1683890344147925 0.00 0.00 0.00 0.00 29.28 19.72 -3.18 -2.77 -46.38 -75.37 13.66 34.42
1683890344221451 0.00 0.00 0.00 0.00 48.44 26.46 2.49 6.45 -53.00 -95.47 5.40 10.13
1683890344254263 0.00 0.00 0.00 0.00 62.00 33.14 10.01 17.83 -172.93 -281.08 -13.47 -40.15
1683890344307913 0.00 0.00 0.00 0.00 69.56 37.93 17.94 30.09 -140.32 -212.26 -30.23 -81.98
1683890344339288 0.00 0.00 0.00 0.00 69.46 34.03 25.71 41.67 -252.85 -391.25 -57.49 -151.45
1683890344419057 0.00 0.00 0.00 0.00 71.49 32.51 33.82 53.58 -97.48 -145.19 -68.67 -179.28
1683890344436089 0.00 0.00 0.00 0.00 64.56 28.53 41.36 64.26 -477.51 -700.79 -119.13 -304.04
1683890344487808 0.00 0.00 0.00 0.00 48.57 24.10 47.04 72.50 -145.71 -206.60 -135.72 -343.86
1683890344534709 0.00 0.00 0.00 0.00 19.27 18.67 49.44 76.56 -121.26 -175.91 -149.50 -377.19
1683890344590334 0.00 0.00 0.00 0.00 -16.16 16.12 46.65 73.77 -43.13 -73.01 -155.06 -390.75
1683890344644173 0.00 0.00 0.00 0.00 -49.78 7.18 38.74 64.61 51.85 51.87 -145.23 -368.20
1683890344688719 0.00 0.00 0.00 0.00 -72.26 5.56 26.67 50.45 177.60 205.76 -122.17 -315.02
1683890344731283 0.00 0.00 0.00 0.00 -81.52 7.32 12.32 33.51 283.75 332.88 -76.51 -207.96
1683890344787863 0.00 0.00 0.00 0.00 -82.59 3.58 -2.90 14.86 253.82 299.49 -37.09 -117.37
1683890344829605 0.00 0.00 0.00 0.00 -79.49 8.48 -17.79 -2.59 365.21 447.69 24.72 28.33
1683890344881609 0.00 0.00 0.00 0.00 -62.45 23.75 -31.19 -16.86 286.60 335.75 63.12 114.84
1683890344932759 0.00 0.00 0.00 0.00 -45.09 43.03 -42.15 -26.37 262.00 279.15 137.07 286.78
1683890344982228 0.00 0.00 0.00 0.00 -26.15 59.76 -49.62 -30.28 221.88 192.54 173.83 363.45
1683890345023464 0.00 0.00 0.00 0.00 -15.88 75.38 -53.14 -28.12 181.35 94.81 204.09 420.79
1683890345079164 0.00 0.00 0.00 0.00 -6.86 77.89 -52.21 -21.02 63.19 -38.75 214.73 434.85
1683890345127852 0.00 0.00 0.00 0.00 -6.86 77.89 -47.92 -9.65 -19.12 -146.06 207.63 407.96
1683890345169776 0.00 0.00 0.00 0.00 -7.80 78.48 -41.47 4.09 -102.46 -271.23 179.62 332.25
1683890345217334 0.00 0.00 0.00 0.00 -6.88 76.46 -34.01 18.46 -135.62 -289.04 137.69 228.12
1683890345274683 0.00 0.00 0.00 0.00 -7.05 64.12 -26.45 32.07 -130.20 -250.81 99.28 134.69
1683890345319519 0.00 0.00 0.00 0.00 -17.13 43.15 -20.22 41.77 -168.58 -303.71 45.90 6.17
1683890345373085 0.00 0.00 0.00 0.00 -21.18 17.22 -16.09 45.25 -116.48 -181.24 5.60 -85.84
1683890345427236 0.00 0.00 0.00 0.00 -27.16 -7.89 -14.30 41.95 -76.25 -64.19 -28.23 -154.00
1683890345491737 0.00 0.00 0.00 0.00 -27.14 -17.86 -14.39 34.09 -27.82 51.18 -53.20 -193.10
1683890345513840 0.00 0.00 0.00 0.00 -22.12 -17.87 -15.02 24.14 4.45 356.38 -70.89 -184.64
1683890345563586 0.00 0.00 0.00 0.00 -22.13 -11.47 -16.55 13.68 12.56 200.19 -75.95 -165.81
1683890345613848 0.00 0.00 0.00 0.00 -22.13 -11.47 -18.07 3.21 30.40 208.27 -71.00 -125.42
