#Task Selector: 4
#PID Parameters: kp: 0.06, kd: 0.00, ki: 0.00
#n_pos: 5
#n_vel: 5
t x_ref y_ref vx_ref vy_ref x_raw y_raw x y vx_raw vy_raw vx vy
1683888099171522 0.00 0.00 0.00 0.00 -113.19 29.39 -22.64 -16.76 0.00 0.00 0.00 0.00
1683888099274204 0.00 0.00 0.00 0.00 -113.19 29.39 -45.28 -33.52 220.53 163.27 44.11 76.76
1683888099660494 0.00 0.00 0.00 0.00 -18.68 19.73 -49.01 -33.31 455.73 337.40 135.25 235.39
1683888099731187 0.00 0.00 0.00 0.00 -16.17 18.65 -52.24 -32.81 52.86 -2.99 145.82 245.36
1683888099788995 0.00 0.00 0.00 0.00 -17.23 13.60 -55.69 -33.54 55.96 -8.59 157.02 254.84
1683888099808958 0.00 0.00 0.00 0.00 -14.72 12.15 -36.00 -17.29 172.84 36.36 191.58 296.67
1683888099891952 0.00 0.00 0.00 0.00 -12.23 17.20 -15.80 0.46 -237.37 -195.82 100.00 133.28
1683888099908377 0.00 0.00 0.00 0.00 -7.21 12.14 -13.51 1.24 -1231.27 -1082.59 -237.40 -488.12
1683888100025600 0.00 0.00 0.00 0.00 -7.22 16.11 -11.72 2.52 -19.56 -6.60 -251.88 -503.33
1683888100041872 0.00 0.00 0.00 0.00 -7.22 13.58 -9.72 4.52 -110.22 -78.92 -285.12 -550.63
1683888100090440 0.00 0.00 0.00 0.00 -3.29 13.58 -7.43 7.09 -41.26 -41.16 -327.94 -608.95
1683888100139495 0.00 0.00 0.00 0.00 0.28 12.14 -4.93 8.58 -46.66 -52.48 -289.79 -542.14
1683888100155608 0.00 0.00 0.00 0.00 -3.29 14.66 -4.14 9.87 -155.64 -92.69 -74.67 -129.04
1683888100212961 0.00 0.00 0.00 0.00 1.72 16.11 -2.36 11.66 -13.71 -22.52 -73.50 -131.05
1683888100263100 0.00 0.00 0.00 0.00 4.22 13.59 -0.07 13.95 -35.69 -35.71 -58.59 -107.50
1683888100303591 0.00 0.00 0.00 0.00 2.79 13.58 1.15 15.16 -56.52 -56.56 -61.64 -113.64
1683888100359434 0.00 0.00 0.00 0.00 4.22 13.59 1.93 16.24 -21.77 -21.80 -56.67 -102.52
1683888100406099 0.00 0.00 0.00 0.00 0.29 14.66 2.65 16.95 -16.87 -23.10 -28.91 -60.85
1683888100464033 0.00 0.00 0.00 0.00 2.79 14.67 2.86 16.88 -12.35 -12.35 -28.64 -58.54
1683888100507642 0.00 0.00 0.00 0.00 1.71 11.06 2.36 15.87 -4.91 1.71 -22.48 -44.91
1683888100545096 0.00 0.00 0.00 0.00 0.29 13.58 1.86 15.37 13.40 26.93 -8.50 -14.22
1683888100619897 0.00 0.00 0.00 0.00 -0.78 13.58 0.86 14.37 6.69 6.70 -2.81 -2.83
1683888100642220 0.00 0.00 0.00 0.00 -4.71 12.13 -0.14 12.86 44.90 44.98 9.55 23.14
1683888100699591 0.00 0.00 0.00 0.00 -4.71 7.09 -1.64 9.85 17.45 26.27 15.51 36.82
1683888100743721 0.00 0.00 0.00 0.00 -9.70 4.58 -3.92 6.27 34.05 68.45 23.30 57.97
1683888100798467 0.00 0.00 0.00 0.00 -13.26 2.07 -6.63 1.26 41.74 65.44 28.97 71.33
1683888100849664 0.00 0.00 0.00 0.00 -14.68 2.08 -9.41 -3.82 52.98 97.98 38.22 98.85
1683888100897210 0.00 0.00 0.00 0.00 -19.67 -0.41 -12.40 -9.32 58.54 106.98 40.95 113.98
1683888100954504 0.00 0.00 0.00 0.00 -22.16 -3.98 -15.89 -15.03 52.26 96.09 47.91 134.90
1683888100995647 0.00 0.00 0.00 0.00 -23.59 -5.40 -18.67 -19.80 84.88 138.71 58.08 159.12
1683888101034776 0.00 0.00 0.00 0.00 -24.64 -10.39 -20.95 -24.57 71.05 122.10 63.94 176.31
1683888101080719 0.00 0.00 0.00 0.00 -34.72 -6.43 -24.96 -30.28 49.60 103.90 63.26 176.82
1683888101131116 0.00 0.00 0.00 0.00 -37.24 -7.85 -28.47 -35.28 79.56 113.33 67.47 182.29
1683888101181057 0.00 0.00 0.00 0.00 -38.68 -7.84 -31.77 -39.36 70.42 100.23 71.10 186.75
1683888101224509 0.00 0.00 0.00 0.00 -43.73 -5.32 -35.80 -43.37 76.10 93.91 69.34 176.04
1683888101283242 0.00 0.00 0.00 0.00 -46.25 -3.89 -40.13 -46.39 68.65 68.39 68.86 164.82
1683888101323632 0.00 0.00 0.00 0.00 -51.25 -1.39 -43.43 -48.69 107.08 74.85 80.36 170.50
1683888101382521 0.00 0.00 0.00 0.00 -53.72 -0.33 -46.73 -50.48 56.15 39.03 75.68 150.96
1683888101418751 0.00 0.00 0.00 0.00 -57.13 6.03 -50.42 -51.39 91.03 49.49 79.80 144.94
1683888101475316 0.00 0.00 0.00 0.00 -59.51 7.04 -53.57 -52.08 65.27 16.19 77.64 127.23
1683888101529042 0.00 0.00 0.00 0.00 -60.68 13.30 -56.46 -51.53 58.77 12.70 75.66 114.11
1683888101580232 0.00 0.00 0.00 0.00 -61.22 22.83 -58.45 -48.68 56.42 -10.78 65.53 86.85
1683888101617605 0.00 0.00 0.00 0.00 -63.31 25.01 -60.37 -45.53 53.44 -76.28 64.99 63.25
1683888101677322 0.00 0.00 0.00 0.00 -61.71 32.87 -61.29 -41.08 32.16 -52.74 53.21 31.03
1683888101714833 0.00 0.00 0.00 0.00 -61.01 39.40 -61.59 -34.91 24.44 -118.80 45.05 -4.14
1683888101768423 0.00 0.00 0.00 0.00 -60.90 46.61 -61.63 -28.29 5.59 -115.22 34.41 -40.35
1683888101816492 0.00 0.00 0.00 0.00 -56.13 57.54 -60.61 -20.33 0.92 -137.77 23.31 -76.85
1683888101866443 0.00 0.00 0.00 0.00 -54.12 61.93 -58.77 -11.10 -20.40 -159.47 8.54 -108.26
1683888101905812 0.00 0.00 0.00 0.00 -49.99 71.67 -56.43 -1.00 -46.73 -234.46 -7.24 -160.38
1683888101961803 0.00 0.00 0.00 0.00 -45.32 75.19 -53.29 9.29 -41.91 -180.56 -20.51 -186.00
1683888102001522 0.00 0.00 0.00 0.00 -44.01 80.46 -49.91 19.44 -79.05 -259.41 -37.44 -231.77
1683888102065020 0.00 0.00 0.00 0.00 -38.45 87.61 -46.38 28.99 -53.24 -159.91 -48.27 -247.03
1683888102106836 0.00 0.00 0.00 0.00 -81.44 68.11 -51.84 24.77 -84.64 -228.55 -61.12 -273.69
1683888102180083 0.00 0.00 0.00 0.00 -78.96 71.25 -57.63 18.89 74.64 57.74 -36.84 -190.98
1683888102220648 0.00 0.00 0.00 0.00 -77.24 72.30 -64.02 11.93 142.98 145.01 0.14 -88.89
1683888102252246 0.00 0.00 0.00 0.00 -79.46 69.95 -71.11 2.74 202.32 220.60 56.41 63.39
1683888102335225 0.00 0.00 0.00 0.00 -80.95 65.87 -79.61 -10.11 85.48 110.83 84.16 145.28
1683888102355904 0.00 0.00 0.00 0.00 -80.95 65.87 -79.51 -10.46 411.77 622.29 183.44 414.73
1683888102415680 0.00 0.00 0.00 0.00 -126.83 -11.23 -89.09 -36.53 -1.64 5.86 168.18 389.10
1683888102480661 0.00 0.00 0.00 0.00 -67.22 81.90 -87.08 -32.61 147.41 401.39 169.07 441.26
1683888102499156 0.00 0.00 0.00 0.00 -37.42 69.99 -78.68 -24.19 -108.55 -212.51 106.89 292.47
1683888102558748 0.00 0.00 0.00 0.00 -34.37 67.86 -69.36 -14.48 -141.14 -141.27 61.57 196.72
1683888102612776 0.00 0.00 0.00 0.00 -35.03 62.74 -60.18 -5.92 -172.52 -179.86 -55.29 -80.57
1683888102679643 0.00 0.00 0.00 0.00 -35.44 59.10 -41.90 26.42 -137.42 -128.05 -82.44 -134.50
1683888102700796 0.00 0.00 0.00 0.00 -34.53 58.37 -35.36 28.25 -865.95 -1532.22 -285.12 -723.90
1683888102740285 0.00 0.00 0.00 0.00 -37.21 54.30 -35.32 25.16 -165.72 -46.42 -296.55 -702.11
1683888102803214 0.00 0.00 0.00 0.00 -33.79 51.37 -35.20 21.97 -0.67 49.21 -268.45 -635.92
1683888102832440 0.00 0.00 0.00 0.00 -34.06 47.12 -35.01 19.04 -3.97 108.99 -234.74 -544.44
1683888102880325 0.00 0.00 0.00 0.00 -34.18 44.93 -34.76 16.46 -4.03 61.26 -208.07 -479.90
1683888102984603 0.00 0.00 0.00 0.00 -34.39 40.42 -34.73 12.90 -2.40 24.78 -35.36 4.21
1683888103000157 0.00 0.00 0.00 0.00 -30.98 38.21 -33.48 10.93 -1.90 229.45 -2.59 92.15
1683888103025856 0.00 0.00 0.00 0.00 -29.67 33.48 -32.66 8.18 -48.60 76.77 -12.18 88.07
1683888103075468 0.00 0.00 0.00 0.00 -28.67 28.62 -31.58 5.56 -16.63 55.52 -14.71 74.84
1683888103121862 0.00 0.00 0.00 0.00 -27.26 26.16 -30.19 3.19 -23.28 56.52 -18.56 70.05
1683888103185929 0.00 0.00 0.00 0.00 -27.27 21.18 -28.77 0.76 -21.62 36.99 -22.40 68.64
1683888103263908 0.00 0.00 0.00 0.00 -26.20 17.23 -27.81 -2.48 -18.25 31.12 -25.68 25.71
1683888103309820 0.00 0.00 0.00 0.00 -22.24 12.18 -26.33 -5.25 -20.84 70.63 -20.12 30.03
1683888103342945 0.00 0.00 0.00 0.00 -23.65 7.15 -25.32 -8.54 -58.04 108.23 -28.41 32.29
1683888103397345 0.00 0.00 0.00 0.00 -21.11 2.11 -24.09 -12.12 -18.48 60.52 -27.45 34.05
1683888103422748 0.00 0.00 0.00 0.00 -18.60 -1.49 -22.36 -14.92 -48.48 141.28 -32.82 49.54
1683888103504895 0.00 0.00 0.00 0.00 -18.58 -6.49 -20.83 -18.14 -21.15 34.08 -33.40 49.55
1683888103540809 0.00 0.00 0.00 0.00 -16.07 -14.32 -19.60 -22.21 -42.46 89.75 -37.72 49.05
1683888103565495 0.00 0.00 0.00 0.00 -14.64 -16.81 -17.80 -25.20 -50.05 164.95 -36.12 61.99
1683888103651437 0.00 0.00 0.00 0.00 -12.16 -16.81 -16.01 -27.19 -20.96 34.81 -36.62 56.35
1683888103672923 0.00 0.00 0.00 0.00 -12.15 -19.29 -14.72 -29.46 -83.57 92.87 -43.64 39.65
1683888103748074 0.00 0.00 0.00 0.00 -12.16 -27.80 -13.44 -32.44 -17.15 30.25 -42.84 39.69
1683888103764963 0.00 0.00 0.00 0.00 -10.74 -22.84 -12.37 -33.08 -76.18 176.80 -49.58 50.35
1683888103833620 0.00 0.00 0.00 0.00 -8.25 -21.77 -11.09 -32.79 -15.54 9.28 -42.68 26.12
1683888103861416 0.00 0.00 0.00 0.00 -8.25 -22.84 -10.31 -33.22 -46.02 -10.26 -47.69 12.09
1683888103923625 0.00 0.00 0.00 0.00 -5.77 -22.83 -9.03 -32.65 -12.55 6.83 -33.49 9.09
1683888103991736 0.00 0.00 0.00 0.00 -8.25 -20.35 -8.25 -30.38 -18.75 -8.34 -33.81 1.05
1683888104052084 0.00 0.00 0.00 0.00 -9.67 -19.29 -8.04 -29.46 -12.95 -37.66 -21.16 -29.19
1683888104067741 0.00 0.00 0.00 0.00 -9.67 -16.81 -8.32 -28.75 -13.62 -58.99 -20.78 -42.46
1683888104095756 0.00 0.00 0.00 0.00 -9.67 -16.81 -8.61 -27.83 10.14 -25.32 -9.55 -34.24
1683888104148942 0.00 0.00 0.00 0.00 -10.74 -12.91 -9.60 -26.84 5.34 -17.33 -5.97 -35.50
1683888104202209 0.00 0.00 0.00 0.00 -13.24 -5.43 -10.60 -24.85 18.66 -18.64 1.51 -30.08
1683888104297302 0.00 0.00 0.00 0.00 -16.10 -0.42 -11.88 -22.36 10.49 -20.91 6.20 -22.04
1683888104321507 0.00 0.00 0.00 0.00 -16.12 3.52 -13.17 -19.58 53.21 -102.91 19.57 -17.45
1683888104341268 0.00 0.00 0.00 0.00 -21.15 9.65 -15.47 -16.59 78.57 -169.27 33.25 -32.56
1683888104422175 0.00 0.00 0.00 0.00 -22.26 18.66 -17.77 -12.58 28.39 -37.06 37.86 -31.89
1683888104468805 0.00 0.00 0.00 0.00 -24.77 21.18 -20.08 -9.56 49.55 -86.25 44.04 -39.24
1683888104487217 0.00 0.00 0.00 0.00 -26.18 28.64 -22.09 -5.76 125.46 -164.08 67.04 -44.88
1683888104562091 0.00 0.00 0.00 0.00 -29.65 34.51 -24.80 -2.27 26.93 -50.77 61.78 -39.71
1683888104591691 0.00 0.00 0.00 0.00 -31.92 41.49 -26.95 1.94 91.64 -118.17 64.39 -26.87
1683888104633232 0.00 0.00 0.00 0.00 -36.58 44.81 -29.82 4.31 51.88 -101.50 69.09 -35.06
1683888104696113 0.00 0.00 0.00 0.00 -35.21 50.39 -31.91 8.06 45.58 -37.63 68.30 -26.13
1683888104759678 0.00 0.00 0.00 0.00 -38.01 56.18 -34.27 11.20 32.86 -59.10 49.78 -23.65
1683888104785767 0.00 0.00 0.00 0.00 -39.97 58.67 -36.34 13.97 90.94 -120.68 62.58 -24.83
1683888104829039 0.00 0.00 0.00 0.00 -39.61 61.53 -37.88 16.44 47.74 -64.00 53.80 -22.78
1683888104877008 0.00 0.00 0.00 0.00 -40.92 67.11 -38.74 20.03 32.08 -51.53 49.84 -16.75
1683888104930084 0.00 0.00 0.00 0.00 -42.81 62.89 -40.26 21.01 16.35 -67.73 43.99 -28.62
1683888104977765 0.00 0.00 0.00 0.00 -43.31 75.51 -41.32 23.82 32.11 -20.65 43.84 -21.08
1683888105025834 0.00 0.00 0.00 0.00 -43.31 75.51 -41.99 26.52 22.07 -58.42 30.07 -22.40
1683888105072272 0.00 0.00 0.00 0.00 -41.71 73.80 -42.41 28.55 14.38 -58.21 23.40 -27.91
1683888105127349 0.00 0.00 0.00 0.00 -40.40 75.94 -42.31 30.42 7.63 -36.96 18.51 -29.89
1683888105172924 0.00 0.00 0.00 0.00 -43.50 70.68 -42.45 31.84 -2.25 -41.06 14.79 -28.27
1683888105226931 0.00 0.00 0.00 0.00 -39.52 74.71 -41.69 32.44 2.53 -26.35 8.87 -35.32
1683888105274074 0.00 0.00 0.00 0.00 -38.75 67.37 -40.78 31.73 -16.11 -12.70 1.24 -33.82
1683888105319656 0.00 0.00 0.00 0.00 -38.18 65.11 -40.07 30.69 -20.00 15.73 -5.64 -25.91
1683888105365453 0.00 0.00 0.00 0.00 -36.19 63.62 -39.23 29.07 -15.44 22.56 -10.25 -18.62
1683888105413496 0.00 0.00 0.00 0.00 -35.03 62.74 -37.53 29.18 -17.56 33.76 -13.32 -6.72
1683888105464309 0.00 0.00 0.00 0.00 -34.64 57.28 -36.56 26.67 -33.34 -2.08 -20.49 -9.04
1683888105519653 0.00 0.00 0.00 0.00 -31.05 56.71 -35.02 26.08 -17.63 45.39 -20.80 2.28
1683888105559984 0.00 0.00 0.00 0.00 -31.35 52.69 -33.65 24.96 -38.22 14.70 -24.44 -1.57
1683888105610715 0.00 0.00 0.00 0.00 -28.22 47.39 -32.06 23.30 -26.94 22.05 -26.74 -3.97
1683888105661681 0.00 0.00 0.00 0.00 -22.05 44.05 -29.46 22.16 -31.31 32.46 -29.49 -6.98
1683888105707746 0.00 0.00 0.00 0.00 -23.57 38.37 -27.25 20.59 -56.41 24.81 -34.10 -6.22
1683888105762814 0.00 0.00 0.00 0.00 -18.63 36.03 -24.76 18.94 -40.21 28.52 -38.62 -14.11
1683888105828907 0.00 0.00 0.00 0.00 -17.23 32.21 -21.94 17.67 -37.60 25.00 -38.49 -11.93
1683888105883052 0.00 0.00 0.00 0.00 -14.74 22.25 -19.25 15.34 -52.16 23.53 -43.54 -16.68
1683888105901761 0.00 0.00 0.00 0.00 -13.30 17.20 -17.50 11.72 -144.31 124.90 -66.14 -20.79
1683888106002376 0.00 0.00 0.00 0.00 -8.28 12.14 -14.44 9.53 -17.40 36.00 -58.34 -10.75
1683888106023806 0.00 0.00 0.00 0.00 -9.69 0.99 -12.65 4.31 -142.95 102.29 -78.88 -16.54
1683888106086075 0.00 0.00 0.00 0.00 -8.25 -12.91 -10.85 -2.92 -28.73 83.88 -77.11 -2.99
1683888106103321 0.00 0.00 0.00 0.00 -7.19 -16.81 -9.34 -9.22 -104.31 419.96 -87.54 65.87
1683888106147723 0.00 0.00 0.00 0.00 -5.77 -21.77 -7.84 -15.51 -34.06 142.13 -65.49 91.36
1683888106202576 0.00 0.00 0.00 0.00 -3.29 -30.29 -6.84 -23.00 -27.46 114.70 -67.50 105.09
1683888106259725 0.00 0.00 0.00 0.00 -2.22 -37.77 -5.35 -29.25 -17.49 131.05 -42.41 135.93
1683888106296950 0.00 0.00 0.00 0.00 -4.71 -41.70 -4.64 -34.30 -40.18 168.30 -44.70 150.53
1683888106363732 0.00 0.00 0.00 0.00 -4.71 -46.73 -4.14 -39.79 -10.62 75.66 -25.96 100.41
1683888106397070 0.00 0.00 0.00 0.00 -4.71 -49.25 -3.93 -45.08 -14.88 164.82 -22.12 108.78
1683888106446781 0.00 0.00 0.00 0.00 -7.22 -54.30 -4.72 -50.66 -4.26 106.36 -17.48 111.76
1683888106499270 0.00 0.00 0.00 0.00 -8.29 -55.39 -5.93 -55.40 14.97 106.59 -10.99 113.36
1683888106539159 0.00 0.00 0.00 0.00 -9.72 -54.30 -6.93 -58.92 30.46 118.94 3.14 117.61
1683888106594911 0.00 0.00 0.00 0.00 -10.80 -57.92 -8.15 -62.38 17.97 63.20 8.85 120.84
1683888106691346 0.00 0.00 0.00 0.00 -13.30 -57.92 -9.86 -65.83 12.62 35.83 14.35 100.54
1683888106740256 0.00 0.00 0.00 0.00 -17.24 -57.93 -11.87 -68.56 35.15 70.64 22.23 101.27
1683888106801556 0.00 0.00 0.00 0.00 -18.66 -52.89 -13.94 -70.13 32.72 44.57 25.78 92.42
1683888106825847 0.00 0.00 0.00 0.00 -26.18 -51.84 -17.23 -72.93 85.58 64.95 36.81 92.65
1683888106861307 0.00 0.00 0.00 0.00 -27.24 -49.32 -20.52 -74.50 92.94 79.01 51.80 110.80
1683888106881551 0.00 0.00 0.00 0.00 -29.72 -41.79 -23.81 -74.56 162.82 77.76 81.84 149.23
1683888106930494 0.00 0.00 0.00 0.00 -33.64 -34.29 -27.09 -73.11 67.14 1.18 88.24 141.73
1683888106974484 0.00 0.00 0.00 0.00 -39.75 -27.87 -31.31 -72.33 74.64 -32.96 96.62 134.61
1683888107031141 0.00 0.00 0.00 0.00 -42.27 -19.28 -34.53 -69.04 74.51 -13.86 94.41 116.64
1683888107078484 0.00 0.00 0.00 0.00 -48.76 -8.90 -38.83 -65.25 68.03 -69.58 89.43 81.94
1683888107188965 0.00 0.00 0.00 0.00 -49.80 4.69 -42.85 -59.97 38.96 -34.24 64.66 34.76
1683888107218302 0.00 0.00 0.00 0.00 -54.49 16.98 -47.01 -53.89 137.05 -180.18 78.64 12.47
