#Task Selector: 4
#PID Parameters: kp: 0.05, kd: 0.03, ki: 0.00
#n_pos: 5
#n_vel: 5
t x_ref y_ref vx_ref vy_ref x_raw y_raw x y vx_raw vy_raw vx vy
1683891264463128 0.00 0.00 0.00 0.00 76.78 -76.39 15.36 -15.28 0.00 0.00 0.00 0.00
1683891264533897 0.00 0.00 0.00 0.00 76.78 -76.39 30.71 -30.56 -217.06 215.95 -43.41 43.19
1683891264589958 0.00 0.00 0.00 0.00 76.78 -79.42 46.07 -46.44 -274.06 272.67 -98.22 97.72
1683891264648232 0.00 0.00 0.00 0.00 76.78 -79.42 61.42 -62.32 -263.64 272.71 -150.95 152.27
1683891264677879 0.00 0.00 0.00 0.00 8.27 -12.39 63.08 -64.80 -518.47 536.30 -254.65 259.53
1683891264775220 0.00 0.00 0.00 0.00 7.01 -9.85 49.12 -51.49 -16.99 25.46 -258.05 264.62
1683891264790254 0.00 0.00 0.00 0.00 9.52 -11.12 35.67 -38.44 932.98 -889.75 -28.04 43.48
1683891264818063 0.00 0.00 0.00 0.00 10.77 -11.12 22.47 -24.78 484.15 -469.79 123.60 -105.01
1683891264915701 0.00 0.00 0.00 0.00 9.50 -2.28 9.01 -9.35 135.24 -139.94 203.38 -187.54
1683891264931234 0.00 0.00 0.00 0.00 12.00 -2.29 9.76 -7.33 867.78 -994.96 480.63 -493.80
1683891264970616 0.00 0.00 0.00 0.00 8.25 -3.54 10.01 -6.07 -18.99 -51.33 480.23 -509.15
1683891265035260 0.00 0.00 0.00 0.00 9.50 -3.54 10.01 -4.56 -3.85 -19.54 292.87 -335.11
1683891265053379 0.00 0.00 0.00 0.00 12.01 -4.81 10.25 -3.29 0.16 -83.81 196.07 -257.91
1683891265149643 0.00 0.00 0.00 0.00 14.52 -6.08 11.26 -4.05 -2.57 -13.13 168.51 -232.55
1683891265169483 0.00 0.00 0.00 0.00 12.02 -7.33 11.26 -5.06 -50.65 38.32 -15.18 -25.90
1683891265233055 0.00 0.00 0.00 0.00 13.27 -6.07 12.26 -5.57 -0.04 15.88 -11.39 -12.45
1683891265341154 0.00 0.00 0.00 0.00 9.51 -6.06 12.26 -6.07 -9.27 4.69 -12.48 -7.61
1683891265357304 0.00 0.00 0.00 0.00 14.52 -7.34 12.77 -6.58 -0.06 31.30 -12.52 15.41
1683891265448297 0.00 0.00 0.00 0.00 9.51 -8.59 11.77 -7.08 -5.53 5.57 -13.11 19.15
1683891265463566 0.00 0.00 0.00 0.00 12.02 -8.60 11.77 -7.33 66.00 33.14 10.22 18.11
1683891265543204 0.00 0.00 0.00 0.00 10.76 -6.07 11.27 -7.33 -0.01 3.17 10.23 15.57
1683891265557162 0.00 0.00 0.00 0.00 12.01 -6.07 11.77 -7.33 35.95 -0.10 19.27 14.62
1683891265595602 0.00 0.00 0.00 0.00 8.26 -8.59 10.51 -7.58 -13.03 0.03 16.67 8.36
1683891265653595 0.00 0.00 0.00 0.00 13.26 -4.81 11.26 -6.83 21.60 4.31 22.10 8.11
1683891265690570 0.00 0.00 0.00 0.00 12.01 -6.07 11.26 -6.32 -20.28 -20.45 4.84 -2.61
