#Task Selector: 4
#PID Parameters: kp: 0.05, kd: 0.02, ki: 0.03
#n_pos: 5
#n_vel: 5
t x_ref y_ref vx_ref vy_ref x_raw y_raw x y vx_raw vy_raw vx vy
1683891684842276 0.00 0.00 0.00 0.00 30.88 -25.01 6.18 -5.00 0.00 0.00 0.00 0.00
1683891684898491 0.00 0.00 0.00 0.00 27.13 -18.76 11.60 -8.75 -109.92 89.01 -21.98 17.80
1683891684961378 0.00 0.00 0.00 0.00 17.04 -9.88 15.01 -10.73 -86.32 59.67 -39.25 29.74
1683891685018630 0.00 0.00 0.00 0.00 19.52 -2.32 18.91 -11.19 -59.57 34.53 -51.16 36.64
1683891685068469 0.00 0.00 0.00 0.00 15.76 -2.30 22.07 -11.65 -78.38 9.30 -66.84 38.50
1683891687947657 0.00 0.00 0.00 0.00 18.25 0.21 19.54 -6.61 -1.09 0.16 -67.06 38.53
1683891685186343 0.00 0.00 0.00 0.00 14.49 1.47 17.01 -2.56 -0.91 1.83 -45.26 21.10
1683891685222227 0.00 0.00 0.00 0.00 19.50 2.71 17.50 -0.05 70.48 -112.83 -13.90 -13.40
1683891685241107 0.00 0.00 0.00 0.00 14.49 2.73 16.50 0.96 -26.06 -133.55 -7.19 -47.02
1683891685319986 0.00 0.00 0.00 0.00 9.50 -2.28 15.25 0.97 12.76 -12.80 11.03 -51.44
1683891685367690 0.00 0.00 0.00 0.00 12.01 -3.55 14.00 0.22 26.24 -0.07 16.50 -51.48
1683891685382122 0.00 0.00 0.00 0.00 5.76 -3.54 12.25 -0.79 86.80 52.14 34.04 -41.42
1683891685466361 0.00 0.00 0.00 0.00 4.51 -13.65 9.25 -4.06 20.75 11.91 24.10 -16.47
1683891685487444 0.00 0.00 0.00 0.00 4.51 -6.06 7.26 -5.82 142.42 155.45 57.79 41.33
1683891685553791 0.00 0.00 0.00 0.00 5.76 -4.80 6.51 -6.32 30.11 26.50 61.26 49.19
1683891685576917 0.00 0.00 0.00 0.00 4.51 -2.28 5.01 -6.06 32.55 21.85 62.53 53.57
1683891685625212 0.00 0.00 0.00 0.00 5.76 -3.54 5.01 -6.06 31.08 -5.26 51.38 42.09
1683891685757661 0.00 0.00 0.00 0.00 7.00 0.23 5.50 -3.29 -0.00 0.00 47.23 39.71
1683891685791520 0.00 0.00 0.00 0.00 3.26 1.49 5.25 -1.78 -14.84 -82.63 15.78 -7.91
