#Task Selector: 4
#PID Parameters: kp: 0.05, kd: 0.02, ki: 0.02
#n_pos: 5
#n_vel: 5
t x_ref y_ref vx_ref vy_ref x_raw y_raw x y vx_raw vy_raw vx vy
1683891711495401 0.00 0.00 0.00 0.00 53.46 -83.85 10.69 -16.77 0.00 0.00 0.00 0.00
1683891711567502 0.00 0.00 0.00 0.00 53.46 -83.85 21.38 -33.54 -148.41 232.78 -29.68 46.56
1683891711737954 0.00 0.00 0.00 0.00 38.98 -42.61 29.18 -42.06 -221.05 346.71 -73.89 115.90
1683891711794749 0.00 0.00 0.00 0.00 34.42 -35.89 36.06 -49.24 -137.35 150.14 -101.36 145.93
1683891711892060 0.00 0.00 0.00 0.00 27.08 -31.21 41.48 -55.48 -70.77 73.79 -115.52 160.68
1683891711962833 0.00 0.00 0.00 0.00 22.10 -22.53 35.21 -43.22 -76.59 88.27 -130.83 178.34
1683891711997981 0.00 0.00 0.00 0.00 22.10 -18.75 28.94 -30.20 178.53 -349.16 -65.45 61.95
1683891712030030 0.00 0.00 0.00 0.00 14.52 -7.34 24.05 -23.14 195.87 -406.64 17.94 -88.72
1683891712094836 0.00 0.00 0.00 0.00 15.77 -6.08 20.32 -17.18 75.56 -108.95 60.52 -140.54
1683891712123905 0.00 0.00 0.00 0.00 10.76 -3.55 17.05 -11.65 128.43 -205.28 100.36 -196.35
1683891712142173 0.00 0.00 0.00 0.00 5.76 -4.80 13.78 -8.10 179.00 -303.36 151.48 -274.68
1683891712182064 0.00 0.00 0.00 0.00 5.76 -4.80 10.51 -5.31 82.03 -88.97 132.18 -222.64
1683891712229892 0.00 0.00 0.00 0.00 3.25 -13.65 8.26 -6.58 68.39 -58.37 106.68 -152.98
1683891712287754 0.00 0.00 0.00 0.00 9.51 -7.33 7.01 -6.82 38.97 21.82 99.36 -126.83
1683891712341842 0.00 0.00 0.00 0.00 9.51 -6.06 6.76 -7.33 23.17 4.61 78.31 -84.85
1683891712389684 0.00 0.00 0.00 0.00 5.76 -6.06 6.76 -7.58 5.21 10.54 43.56 -22.07
1683891712437474 0.00 0.00 0.00 0.00 5.76 -7.32 6.76 -8.08 -0.00 5.29 27.15 -3.22
1683891712492570 0.00 0.00 0.00 0.00 7.01 -7.32 7.51 -6.82 -0.01 9.17 13.47 10.29
1683891712547113 0.00 0.00 0.00 0.00 5.76 -7.32 6.76 -6.82 -13.84 -23.32 2.91 1.26
1683891712611363 0.00 0.00 0.00 0.00 12.04 -16.19 7.26 -8.84 11.70 -0.01 0.61 0.33
1683891712630355 0.00 0.00 0.00 0.00 20.81 -9.89 10.27 -9.61 -26.72 107.03 -5.78 19.63
1683891712689283 0.00 0.00 0.00 0.00 33.39 -6.17 15.80 -9.38 -51.12 13.02 -16.00 21.18
1683891712782106 0.00 0.00 0.00 0.00 53.45 -2.39 25.09 -8.39 -59.56 -2.49 -27.91 18.85
1683891712804247 0.00 0.00 0.00 0.00 60.86 6.43 36.11 -5.64 -420.91 -44.74 -109.32 14.56
1683891712843274 0.00 0.00 0.00 0.00 65.70 15.21 46.84 0.64 -282.71 -70.56 -168.20 0.45
