#Task Selector: 4
#PID Parameters: kp: 0.03, kd: 0.00, ki: 0.00
#n_pos: 10
#n_vel: 10
t x_ref y_ref vx_ref vy_ref x_raw y_raw x y vx_raw vy_raw vx vy
1683889656703314 0.00 0.00 0.00 0.00 9.52 -11.12 0.95 -1.11 0.00 0.00 0.00 0.00
1683889656770513 0.00 0.00 0.00 0.00 9.52 -11.12 1.90 -2.22 -14.17 16.56 -1.42 1.66
1683889656820955 0.00 0.00 0.00 0.00 8.26 -9.85 2.73 -3.21 -18.89 22.07 -3.31 3.86
1683889656878759 0.00 0.00 0.00 0.00 14.52 -6.08 4.18 -3.82 -14.30 17.05 -4.74 5.57
1683889656944235 0.00 0.00 0.00 0.00 14.52 -6.08 5.63 -4.43 -22.18 9.29 -6.95 6.50
1683889656972082 0.00 0.00 0.00 0.00 15.77 -6.08 7.21 -5.03 -52.20 21.86 -12.18 8.68
1683889657001647 0.00 0.00 0.00 0.00 22.08 -13.69 9.42 -6.40 -53.41 20.60 -17.52 10.74
1683889657102343 0.00 0.00 0.00 0.00 19.54 -6.10 11.37 -7.01 -21.94 13.61 -19.71 12.10
1683889657135944 0.00 0.00 0.00 0.00 17.07 -18.74 13.08 -8.89 -58.21 18.17 -25.53 13.92
1683889657170064 0.00 0.00 0.00 0.00 13.31 -23.78 14.41 -11.26 -50.09 54.98 -30.54 19.42
1683889657224244 0.00 0.00 0.00 0.00 14.55 -32.52 14.91 -13.40 -24.58 43.93 -33.00 23.81
1683889657251692 0.00 0.00 0.00 0.00 10.75 -41.02 15.04 -16.39 -18.37 78.11 -33.42 29.97
1683889657305712 0.00 0.00 0.00 0.00 13.14 -50.13 15.52 -20.42 -2.28 55.38 -31.76 33.30
1683889657344044 0.00 0.00 0.00 0.00 11.82 -55.48 15.25 -25.36 -12.72 105.17 -31.60 42.11
1683889657396642 0.00 0.00 0.00 0.00 10.47 -62.39 14.85 -30.99 5.14 93.98 -28.87 50.58
1683889657490486 0.00 0.00 0.00 0.00 10.45 -63.32 14.32 -36.72 4.32 60.04 -23.21 54.40
1683889657535890 0.00 0.00 0.00 0.00 9.03 -73.49 13.01 -42.70 11.73 126.16 -16.70 64.95
1683889657558702 0.00 0.00 0.00 0.00 10.10 -75.74 12.07 -49.66 57.30 262.53 -8.78 89.84
1683889657598663 0.00 0.00 0.00 0.00 4.45 -76.54 10.81 -55.44 23.63 174.38 -0.59 105.47
1683889657635375 0.00 0.00 0.00 0.00 9.03 -73.49 10.38 -60.41 34.39 157.58 7.86 115.72
1683889657690437 0.00 0.00 0.00 0.00 9.03 -73.49 9.83 -64.51 7.77 90.37 11.09 120.37
1683889657971389 0.00 0.00 0.00 0.00 3.36 -83.92 9.09 -68.80 11.29 83.79 14.06 120.94
1683889658043532 0.00 0.00 0.00 0.00 3.36 -83.92 8.11 -72.18 10.25 59.49 15.31 121.35
1683889658214436 0.00 0.00 0.00 0.00 2.10 -63.37 7.14 -72.97 19.82 68.50 18.56 117.68
1683889658284770 0.00 0.00 0.00 0.00 3.27 -52.37 6.42 -71.97 13.83 11.24 19.43 109.41
1683889658337943 0.00 0.00 0.00 0.00 2.01 -42.22 5.57 -69.86 13.55 -18.85 20.36 101.52
1683889658384335 0.00 0.00 0.00 0.00 2.00 -21.25 4.87 -64.63 18.21 -45.53 21.00 84.35
1683889658458281 0.00 0.00 0.00 0.00 0.76 0.23 3.94 -57.03 9.52 -70.68 16.23 51.03
1683889658474645 0.00 0.00 0.00 0.00 -0.47 12.74 3.44 -48.11 57.20 -465.33 19.58 -12.94
1683889658533906 0.00 0.00 0.00 0.00 -0.48 36.41 2.49 -37.12 8.32 -150.71 16.98 -43.77
1683889658576611 0.00 0.00 0.00 0.00 -1.75 46.48 1.41 -25.12 22.30 -257.61 18.43 -78.57
1683889658615082 0.00 0.00 0.00 0.00 -0.51 55.33 1.03 -11.19 28.05 -312.11 20.10 -118.16
1683889658657715 0.00 0.00 0.00 0.00 -1.77 59.13 0.51 3.11 9.09 -326.88 19.99 -156.80
1683889658711517 0.00 0.00 0.00 0.00 0.74 64.19 0.38 15.87 9.54 -266.04 18.96 -190.25
1683889658798529 0.00 0.00 0.00 0.00 -1.78 67.96 -0.13 27.90 1.56 -146.66 17.73 -206.04
1683889658824337 0.00 0.00 0.00 0.00 -1.77 70.46 -0.50 39.17 27.93 -666.40 19.17 -270.80
1683889658872529 0.00 0.00 0.00 0.00 -1.78 64.19 -0.88 47.71 7.85 -233.98 18.14 -289.64
1683889658915393 0.00 0.00 0.00 0.00 -0.52 65.45 -1.01 54.23 8.80 -199.49 18.06 -302.52
1683889658955375 0.00 0.00 0.00 0.00 -1.77 74.17 -1.14 60.38 3.20 -163.26 12.67 -272.31
1683889659008270 0.00 0.00 0.00 0.00 -0.52 66.71 -1.14 63.41 2.45 -116.21 12.08 -268.86
1683889659055222 0.00 0.00 0.00 0.00 -0.48 83.76 -1.02 67.13 0.08 -64.58 9.85 -249.56
1683889659108111 0.00 0.00 0.00 0.00 2.00 75.40 -0.76 69.14 -2.63 -77.21 6.79 -226.07
1683889659159823 0.00 0.00 0.00 0.00 -0.48 83.76 -0.64 71.60 -4.86 -38.83 5.39 -197.27
1683889659196275 0.00 0.00 0.00 0.00 -0.49 81.41 -0.76 73.33 -3.54 -67.62 4.08 -177.42
1683889659253487 0.00 0.00 0.00 0.00 2.01 83.77 -0.38 74.91 2.15 -30.12 4.14 -165.77
1683889659320792 0.00 0.00 0.00 0.00 0.75 77.83 -0.13 75.64 -5.63 -23.50 0.79 -101.48
