#Task Selector: 4
#PID Parameters: kp: 0.05, kd: 0.02, ki: 0.02
#n_pos: 5
#n_vel: 5
t x_ref y_ref vx_ref vy_ref x_raw y_raw x y vx_raw vy_raw vx vy
1683891534676357 0.00 0.00 0.00 0.00 74.28 -77.72 14.86 -15.54 0.00 0.00 0.00 0.00
1683891534743056 0.00 0.00 0.00 0.00 74.28 -77.72 29.71 -31.09 -222.83 233.13 -44.57 46.63
1683891534791311 0.00 0.00 0.00 0.00 77.52 -76.14 45.22 -46.32 -309.34 323.64 -106.43 111.35
1683891534840448 0.00 0.00 0.00 0.00 75.79 -77.23 60.38 -61.76 -315.82 310.20 -169.60 173.39
1683891534898661 0.00 0.00 0.00 0.00 30.87 -7.42 66.55 -63.25 -260.65 265.61 -221.73 226.52
1683891534951277 0.00 0.00 0.00 0.00 29.60 -4.89 57.61 -48.68 -117.41 28.21 -245.21 232.16
1683891535007233 0.00 0.00 0.00 0.00 23.30 -4.86 47.42 -34.11 159.87 -260.57 -168.67 133.42
1683891535023210 0.00 0.00 0.00 0.00 22.06 -7.37 36.32 -20.35 639.93 -914.57 21.19 -114.22
1683891535108918 0.00 0.00 0.00 0.00 18.29 -7.36 24.82 -6.38 129.49 -160.55 110.25 -208.37
1683891535131242 0.00 0.00 0.00 0.00 10.76 -4.81 20.80 -5.86 516.23 -627.32 265.62 -386.96
1683891535188488 0.00 0.00 0.00 0.00 8.26 -6.06 16.53 -6.09 70.31 -9.13 303.17 -394.43
1683891535243470 0.00 0.00 0.00 0.00 9.51 -7.33 13.77 -6.58 77.75 4.28 286.74 -341.46
1683891535269339 0.00 0.00 0.00 0.00 8.26 -7.33 11.01 -6.58 106.71 19.13 180.10 -154.72
1683891535316344 0.00 0.00 0.00 0.00 2.00 -14.92 7.76 -8.09 58.73 -0.20 165.95 -122.65
1683891535383145 0.00 0.00 0.00 0.00 8.27 -11.12 7.26 -9.35 48.79 22.65 72.46 7.35
1683891535426551 0.00 0.00 0.00 0.00 3.25 -14.92 6.26 -11.12 11.49 29.11 60.69 14.99
1683891535472925 0.00 0.00 0.00 0.00 5.76 -8.59 5.51 -11.37 21.60 38.21 49.46 21.78
1683891535555885 0.00 0.00 0.00 0.00 3.25 -11.12 4.51 -12.13 9.06 3.04 29.93 18.56
1683891535606793 0.00 0.00 0.00 0.00 7.01 -8.59 5.51 -10.87 19.69 14.91 22.12 21.58
1683891535624346 0.00 0.00 0.00 0.00 4.51 -8.59 4.76 -10.36 -57.17 -72.22 0.93 2.61
1683891535710821 0.00 0.00 0.00 0.00 5.76 -17.45 5.26 -10.87 8.70 -5.86 0.37 -4.39
1683891535746650 0.00 0.00 0.00 0.00 8.27 -11.12 5.76 -11.37 -14.03 14.17 -6.75 -9.19
1683891535777440 0.00 0.00 0.00 0.00 5.76 -12.38 6.26 -11.63 -16.30 16.47 -11.82 -6.51
1683891535835667 0.00 0.00 0.00 0.00 5.76 -14.92 6.01 -12.89 -8.61 4.35 -17.48 -8.62
1683891535879615 0.00 0.00 0.00 0.00 2.00 -16.19 5.51 -14.41 5.68 28.82 -4.91 11.59
1683891535900119 0.00 0.00 0.00 0.00 2.00 -18.72 4.76 -14.67 24.51 74.27 -1.75 27.62
1683891535955775 0.00 0.00 0.00 0.00 2.00 -18.72 3.50 -16.19 13.54 4.56 3.76 25.69
1683891536014772 0.00 0.00 0.00 0.00 0.74 -16.19 2.50 -16.95 21.27 25.78 11.28 27.56
1683891536075369 0.00 0.00 0.00 0.00 2.00 -14.92 1.75 -16.95 16.58 12.56 16.32 29.20
1683891536112380 0.00 0.00 0.00 0.00 3.25 -17.45 2.00 -17.20 20.35 0.00 19.25 23.43
1683891536148232 0.00 0.00 0.00 0.00 3.25 -17.45 2.25 -16.95 -7.01 7.08 12.94 10.00
1683891536203706 0.00 0.00 0.00 0.00 8.27 -16.19 3.50 -16.44 -4.53 -4.57 9.33 8.17
1683891536287606 0.00 0.00 0.00 0.00 7.01 -11.12 4.76 -15.43 -14.97 -6.04 2.08 1.81
1683891536307807 0.00 0.00 0.00 0.00 10.78 -14.92 6.51 -15.43 -62.21 -50.30 -13.67 -10.77
1683891536367451 0.00 0.00 0.00 0.00 9.51 -7.33 7.77 -13.40 -29.47 0.02 -23.64 -10.76
1683891536415984 0.00 0.00 0.00 0.00 12.01 -6.07 9.52 -11.13 -25.81 -41.75 -27.40 -20.53
1683891536455759 0.00 0.00 0.00 0.00 15.77 -6.08 11.02 -9.10 -44.08 -57.28 -35.31 -31.07
1683891536551735 0.00 0.00 0.00 0.00 17.02 -4.83 13.02 -7.85 -15.63 -21.06 -35.44 -34.07
1683891536598968 0.00 0.00 0.00 0.00 17.01 -2.31 14.27 -5.32 -42.40 -26.66 -31.48 -29.35
1683891536623460 0.00 0.00 0.00 0.00 19.52 -2.32 16.27 -4.32 -51.00 -103.28 -35.79 -50.01
1683891536657810 0.00 0.00 0.00 0.00 19.51 0.20 17.77 -3.07 -58.37 -29.23 -42.30 -47.50
1683891536693205 0.00 0.00 0.00 0.00 19.50 1.46 18.51 -1.56 -42.39 -35.46 -41.96 -43.14
1683891536732999 0.00 0.00 0.00 0.00 22.01 1.45 19.51 -0.30 -18.77 -37.94 -42.59 -46.51
1683891536795307 0.00 0.00 0.00 0.00 20.76 1.45 20.26 0.45 -16.03 -20.14 -37.31 -45.21
1683891536827139 0.00 0.00 0.00 0.00 20.76 0.19 20.51 0.95 -23.57 -23.63 -31.83 -29.28
1683891536877242 0.00 0.00 0.00 0.00 17.00 0.21 20.01 0.95 -4.97 -10.03 -21.15 -25.44
1683891536941067 0.00 0.00 0.00 0.00 18.26 -2.31 19.76 0.20 7.86 -0.03 -11.10 -18.35
1683891536985452 0.00 0.00 0.00 0.00 18.26 -1.05 19.01 -0.30 5.58 16.99 -6.22 -7.37
1683891537028523 0.00 0.00 0.00 0.00 17.01 -2.31 18.26 -1.05 17.45 11.61 0.47 -1.02
1683891537097035 0.00 0.00 0.00 0.00 12.01 -3.55 16.51 -1.80 10.94 10.97 7.37 5.90
1683891537128802 0.00 0.00 0.00 0.00 14.51 -3.56 16.01 -2.55 55.19 23.59 19.41 12.63
1683891537166756 0.00 0.00 0.00 0.00 12.01 -6.07 14.76 -3.31 13.14 19.86 20.46 16.61
1683891537221333 0.00 0.00 0.00 0.00 9.51 -6.06 13.01 -4.31 22.94 13.79 23.93 15.97
1683891537272881 0.00 0.00 0.00 0.00 8.26 -8.59 11.26 -5.57 33.96 19.46 27.24 17.54
1683891537329402 0.00 0.00 0.00 0.00 7.01 -8.59 10.26 -6.57 30.98 22.25 31.24 19.79
1683891537398892 0.00 0.00 0.00 0.00 5.76 -13.65 8.51 -8.59 14.39 14.51 23.08 17.97
1683891537428521 0.00 0.00 0.00 0.00 4.51 -11.12 7.01 -9.60 59.12 68.21 32.28 27.64
1683891537481846 0.00 0.00 0.00 0.00 4.51 -9.85 6.01 -10.36 28.17 18.94 33.32 28.67
1683891537585436 0.00 0.00 0.00 0.00 2.00 -13.65 4.76 -11.37 9.66 7.31 28.46 26.24
1683891537599849 0.00 0.00 0.00 0.00 2.00 -9.85 3.76 -11.62 87.18 70.46 39.70 35.89
1683891537616098 0.00 0.00 0.00 0.00 3.25 -14.92 3.25 -11.88 61.73 15.58 49.17 36.10
1683891537664403 0.00 0.00 0.00 0.00 -0.51 -13.65 2.25 -12.38 10.40 5.26 39.43 23.51
1683891537763707 0.00 0.00 0.00 0.00 0.74 -14.92 1.50 -13.40 10.10 5.11 35.82 20.74
1683891537780555 0.00 0.00 0.00 0.00 -0.50 -11.12 1.00 -12.89 44.73 60.25 42.83 31.33
1683891537805213 0.00 0.00 0.00 0.00 -0.51 -13.65 0.50 -13.65 20.33 -20.55 29.46 13.13
1683891537860838 0.00 0.00 0.00 0.00 0.75 -7.32 -0.01 -12.13 9.03 13.68 18.92 12.75
1683891537915499 0.00 0.00 0.00 0.00 0.75 -7.32 0.25 -10.87 9.17 -27.84 18.67 6.13
1683891537955098 0.00 0.00 0.00 0.00 0.75 -7.32 0.25 -9.35 -6.40 -32.12 15.37 -1.31
1683891538039560 0.00 0.00 0.00 0.00 2.00 -13.65 0.75 -9.86 -0.02 -17.99 6.42 -16.96
1683891538057847 0.00 0.00 0.00 0.00 4.51 -4.80 1.75 -8.08 -27.43 27.71 -3.13 -7.31
1683891538092986 0.00 0.00 0.00 0.00 2.01 -3.54 2.00 -7.33 -28.56 -50.44 -10.65 -20.13
1683891538169461 0.00 0.00 0.00 0.00 4.51 -1.02 2.75 -6.07 -3.28 -9.90 -13.14 -16.55
1683891538191005 0.00 0.00 0.00 0.00 7.00 0.23 4.00 -4.55 -34.88 -58.58 -18.83 -21.84
1683891538259030 0.00 0.00 0.00 0.00 7.00 1.49 5.00 -1.53 -18.38 -22.23 -22.50 -22.69
1683891538296584 0.00 0.00 0.00 0.00 10.74 1.48 6.25 -0.27 -26.67 -80.75 -22.35 -44.38
1683891538342167 0.00 0.00 0.00 0.00 11.99 3.99 8.25 1.24 -27.40 -27.59 -22.12 -39.81
1683891538387471 0.00 0.00 0.00 0.00 11.99 3.99 9.74 2.24 -44.09 -33.25 -30.28 -44.48
1683891538432893 0.00 0.00 0.00 0.00 13.23 6.49 10.99 3.49 -32.97 -22.07 -29.90 -37.18
1683891538489188 0.00 0.00 0.00 0.00 14.48 7.74 12.49 4.74 -22.15 -22.23 -30.66 -37.18
1683891538560535 0.00 0.00 0.00 0.00 13.23 5.24 12.98 5.49 -20.97 -17.52 -29.52 -24.53
1683891538630616 0.00 0.00 0.00 0.00 14.48 7.74 13.48 6.24 -7.11 -10.72 -25.46 -21.16
1683891538667279 0.00 0.00 0.00 0.00 13.23 6.49 13.73 6.74 -13.59 -20.46 -19.36 -18.60
1683891538684369 0.00 0.00 0.00 0.00 13.23 8.99 13.73 7.24 -14.57 -29.31 -15.68 -20.05
1683891538730695 0.00 0.00 0.00 0.00 11.98 6.49 13.23 6.99 0.02 -10.80 -11.24 -17.76
1683891538792120 0.00 0.00 0.00 0.00 11.98 7.74 12.98 7.49 8.13 4.06 -5.42 -13.45
1683891538840920 0.00 0.00 0.00 0.00 10.74 5.24 12.23 6.99 5.14 -10.27 -2.98 -13.36
1683891538889897 0.00 0.00 0.00 0.00 13.23 8.99 12.23 7.49 15.30 10.20 2.80 -7.22
1683891538940464 0.00 0.00 0.00 0.00 8.24 3.99 11.23 6.49 0.02 -9.89 5.72 -3.34
1683891539026553 0.00 0.00 0.00 0.00 8.25 1.49 10.49 5.49 11.58 11.61 8.03 1.14
1683891539062757 0.00 0.00 0.00 0.00 4.50 2.74 8.99 4.49 20.65 27.67 10.54 5.86
1683891539082590 0.00 0.00 0.00 0.00 5.75 -1.02 8.00 3.24 75.54 50.49 24.62 18.01
1683891539128877 0.00 0.00 0.00 0.00 4.51 -2.28 6.25 0.99 21.55 27.09 25.87 21.39
1683891539175726 0.00 0.00 0.00 0.00 3.26 -2.28 5.25 -0.27 37.27 48.15 33.32 33.00
1683891539216608 0.00 0.00 0.00 0.00 2.01 -3.54 4.01 -1.27 24.43 30.73 35.89 36.82
1683891539280076 0.00 0.00 0.00 0.00 0.75 -6.06 3.26 -3.04 19.68 15.85 35.69 34.46
1683891539336465 0.00 0.00 0.00 0.00 0.75 -6.06 2.26 -4.04 13.31 31.26 23.25 30.61
1683891539379383 0.00 0.00 0.00 0.00 -0.50 -9.85 1.25 -5.56 23.32 23.51 23.60 29.90
1683891539432865 0.00 0.00 0.00 0.00 -0.50 -7.33 0.50 -6.57 18.75 28.36 19.90 25.94
1683891539475820 0.00 0.00 0.00 0.00 -3.01 -8.59 -0.50 -7.58 17.53 23.56 18.52 24.51
1683891539545411 0.00 0.00 0.00 0.00 -1.76 -11.12 -1.00 -8.59 14.41 14.54 17.46 24.24
1683891539560857 0.00 0.00 0.00 0.00 -3.01 -9.86 -1.75 -9.35 32.59 65.65 21.32 31.12
1683891539605662 0.00 0.00 0.00 0.00 -1.76 -13.66 -2.01 -10.11 16.81 16.97 20.02 29.82
1683891539651561 0.00 0.00 0.00 0.00 -4.27 -13.66 -2.76 -11.38 5.49 16.57 17.37 27.46
1683891539705451 0.00 0.00 0.00 0.00 -4.28 -14.93 -3.02 -12.64 14.01 23.52 16.66 27.45
