#Task Selector: 4
#PID Parameters: kp: 0.05, kd: 0.01, ki: 0.00
#n_pos: 5
#n_vel: 5
t x_ref y_ref vx_ref vy_ref x_raw y_raw x y vx_raw vy_raw vx vy
1683891165357435 0.00 0.00 0.00 0.00 15.82 -21.26 3.16 -4.25 0.00 0.00 0.00 0.00
1683891165439387 0.00 0.00 0.00 0.00 12.03 -12.39 5.57 -6.73 -38.62 51.91 -7.72 10.38
1683891165514704 0.00 0.00 0.00 0.00 5.76 -13.65 6.72 -9.46 -31.97 32.93 -14.12 16.97
1683891165540115 0.00 0.00 0.00 0.00 5.76 -8.59 7.87 -11.18 -45.47 107.73 -23.21 38.52
1683891165576308 0.00 0.00 0.00 0.00 8.27 -13.65 9.53 -13.91 -31.86 47.51 -29.58 48.02
1683891165633555 0.00 0.00 0.00 0.00 7.02 -13.65 7.77 -12.39 -28.92 47.75 -35.37 57.57
1683891165654201 0.00 0.00 0.00 0.00 8.26 -6.06 7.01 -11.12 85.37 -73.82 -10.57 32.42
1683891165714776 0.00 0.00 0.00 0.00 9.52 -13.65 7.76 -11.12 12.46 -20.91 -1.68 21.65
1683891165778572 0.00 0.00 0.00 0.00 8.27 -13.65 8.27 -12.13 -11.80 0.01 5.05 0.11
1683891165799902 0.00 0.00 0.00 0.00 7.02 -13.65 8.02 -12.13 -23.61 47.64 6.70 0.13
1683891165849877 0.00 0.00 0.00 0.00 8.25 -3.54 8.26 -10.11 5.02 -0.01 13.49 -9.42
1683891165911525 0.00 0.00 0.00 0.00 10.76 -7.33 8.77 -10.37 -4.02 -32.81 -4.39 -1.21
1683891165949640 0.00 0.00 0.00 0.00 13.27 -7.34 9.51 -9.10 -13.16 6.66 -9.52 4.30
1683891166007253 0.00 0.00 0.00 0.00 14.52 -6.08 10.76 -7.59 -13.11 -22.11 -9.78 -0.13
1683891166096298 0.00 0.00 0.00 0.00 17.03 -6.09 12.77 -6.07 -14.05 -17.03 -7.86 -13.06
1683891166115325 0.00 0.00 0.00 0.00 22.04 -3.59 15.52 -6.08 -105.42 -79.65 -29.95 -28.99
1683891166146241 0.00 0.00 0.00 0.00 24.55 -2.34 18.28 -5.09 -89.25 0.31 -47.00 -22.36
1683891166190734 0.00 0.00 0.00 0.00 29.59 -3.63 21.54 -4.34 -62.00 -22.44 -56.77 -28.18
1683891166246844 0.00 0.00 0.00 0.00 34.64 -2.39 25.57 -3.61 -58.25 -13.23 -65.79 -26.41
1683891166296698 0.00 0.00 0.00 0.00 37.17 -3.66 29.60 -3.12 -80.80 -14.80 -79.14 -25.96
1683891166335591 0.00 0.00 0.00 0.00 39.69 -4.93 33.13 -3.39 -103.71 -12.49 -78.80 -12.53
1683891166400760 0.00 0.00 0.00 0.00 43.47 -4.93 36.91 -3.91 -54.21 4.12 -71.79 -11.77
1683891166452595 0.00 0.00 0.00 0.00 47.22 -6.18 40.44 -4.42 -73.10 10.01 -74.01 -5.28
1683891166510210 0.00 0.00 0.00 0.00 50.93 -8.65 43.70 -5.67 -61.27 8.87 -74.62 -0.86
1683891166543537 0.00 0.00 0.00 0.00 54.59 -9.85 47.18 -6.91 -97.93 37.63 -78.05 9.63
1683891166586729 0.00 0.00 0.00 0.00 54.54 -12.32 50.15 -8.39 -80.72 28.65 -73.45 17.86
1683891166640066 0.00 0.00 0.00 0.00 56.92 -13.49 52.84 -10.10 -55.69 27.72 -73.74 22.58
1683891166687836 0.00 0.00 0.00 0.00 54.48 -14.78 54.29 -11.82 -56.33 35.85 -70.39 27.75
1683891166747349 0.00 0.00 0.00 0.00 54.34 -19.67 54.97 -14.02 -24.41 28.93 -63.02 31.76
1683891166800450 0.00 0.00 0.00 0.00 54.30 -20.88 54.92 -16.23 -12.86 41.51 -46.00 32.53
1683891166827600 0.00 0.00 0.00 0.00 55.39 -23.24 55.09 -18.41 2.12 81.37 -29.43 43.08
1683891166873344 0.00 0.00 0.00 0.00 51.82 -23.38 54.07 -20.39 -3.70 47.76 -19.04 47.09
1683891166939858 0.00 0.00 0.00 0.00 50.58 -24.63 53.29 -22.36 15.32 29.76 -4.70 45.87
