#Task Selector: 4
#PID Parameters: kp: 0.06, kd: 0.02, ki: 0.00
#n_pos: 5
#n_vel: 5
t x_ref y_ref vx_ref vy_ref x_raw y_raw x y vx_raw vy_raw vx vy
16 0.00 0.00 0.00 0.00 3.26 2.74 0.65 0.55 0.00 0.00 0.00 0.00
1683891323011319 0.00 0.00 0.00 0.00 4.50 2.74 1.55 1.10 -8.33 -7.02 -1.67 -1.40
1683891323062702 0.00 0.00 0.00 0.00 8.25 2.74 3.20 1.65 -17.56 -10.70 -5.18 -3.54
1683891323128643 0.00 0.00 0.00 0.00 5.75 2.74 4.35 2.20 -25.02 -8.32 -10.18 -5.21
1683891323145357 0.00 0.00 0.00 0.00 5.75 1.49 5.50 2.49 -68.92 -32.88 -23.97 -11.78
1683891323243225 0.00 0.00 0.00 0.00 8.25 1.49 6.50 2.24 -11.76 -3.05 -26.32 -12.39
1683891323257729 0.00 0.00 0.00 0.00 8.25 0.23 7.25 1.74 -68.97 17.37 -38.45 -7.52
1683891323272879 0.00 0.00 0.00 0.00 9.50 1.49 7.50 1.49 -49.52 33.21 -44.84 1.27
1683891323364221 0.00 0.00 0.00 0.00 10.75 -1.03 8.50 0.73 -2.74 2.75 -40.38 3.48
1683891323388470 0.00 0.00 0.00 0.00 12.00 -1.03 9.75 0.23 -41.33 31.19 -34.86 16.30
1683891323426110 0.00 0.00 0.00 0.00 10.76 -4.81 10.25 -1.03 -33.24 13.41 -39.16 19.59
1683891323498684 0.00 0.00 0.00 0.00 7.01 -6.06 10.00 -2.29 -6.92 17.36 -26.75 19.59
1683891323538143 0.00 0.00 0.00 0.00 4.51 -6.06 9.00 -3.80 6.30 31.93 -15.59 19.33
1683891323567326 0.00 0.00 0.00 0.00 4.51 -13.65 7.76 -6.32 34.26 51.80 -8.19 29.14
1683891323634964 0.00 0.00 0.00 0.00 3.25 -17.45 6.01 -9.61 18.47 37.34 3.77 30.37
1683891323686736 0.00 0.00 0.00 0.00 2.00 -18.72 4.25 -12.39 34.04 63.91 17.23 40.47
1683891323734864 0.00 0.00 0.00 0.00 2.00 -14.92 3.25 -14.16 36.44 57.87 25.90 48.57
1683891323781248 0.00 0.00 0.00 0.00 2.00 -18.72 2.75 -16.69 21.62 38.24 28.97 49.83
1683891323831468 0.00 0.00 0.00 0.00 5.76 -22.52 3.00 -18.47 10.00 50.45 24.11 49.56
1683891323861152 0.00 0.00 0.00 0.00 7.02 -21.25 3.76 -19.23 -8.48 59.81 18.72 54.06
1683891323944663 0.00 0.00 0.00 0.00 7.02 -22.52 4.76 -19.98 -9.03 9.10 10.11 43.09
1683891323961166 0.00 0.00 0.00 0.00 10.79 -18.72 6.52 -20.75 -61.09 46.17 -9.40 40.75
1683891324009149 0.00 0.00 0.00 0.00 15.81 -18.73 9.28 -20.75 -36.65 15.88 -21.05 36.28
1683891324074330 0.00 0.00 0.00 0.00 18.32 -16.21 11.79 -19.49 -42.41 0.04 -31.53 26.20
1683891324105621 0.00 0.00 0.00 0.00 20.84 -16.22 14.56 -18.48 -80.34 -40.35 -45.90 6.17
1683891324169618 0.00 0.00 0.00 0.00 24.58 -8.65 18.07 -15.71 -43.20 -15.74 -52.74 1.20
1683891324233323 0.00 0.00 0.00 0.00 28.34 -4.88 21.58 -12.94 -55.15 -43.56 -51.55 -16.75
1683891324249705 0.00 0.00 0.00 0.00 32.10 -1.12 24.84 -9.42 -214.96 -169.54 -87.21 -53.83
1683891324314542 0.00 0.00 0.00 0.00 33.35 2.65 27.84 -5.64 -50.29 -54.37 -88.79 -64.71
1683891324355669 0.00 0.00 0.00 0.00 37.14 2.63 31.10 -1.87 -73.14 -91.77 -87.35 -75.00
1683891324396451 0.00 0.00 0.00 0.00 39.67 3.88 34.12 0.63 -80.09 -92.57 -94.73 -90.36
1683891324452090 0.00 0.00 0.00 0.00 38.39 8.91 36.13 3.39 -54.29 -45.08 -94.55 -90.66
1683891324490134 0.00 0.00 0.00 0.00 39.66 6.39 37.64 4.89 -52.90 -72.62 -62.14 -71.28
1683891324551287 0.00 0.00 0.00 0.00 39.66 6.39 38.90 5.64 -24.72 -24.59 -57.03 -65.33
1683891324610640 0.00 0.00 0.00 0.00 39.66 6.39 39.41 6.39 -21.27 -12.63 -46.65 -49.50
1683891324693636 0.00 0.00 0.00 0.00 38.40 5.14 39.15 6.65 -6.07 -9.07 -31.85 -32.80
1683891324741112 0.00 0.00 0.00 0.00 35.88 2.64 38.65 5.39 5.35 -5.32 -19.92 -24.85
1683891324796157 0.00 0.00 0.00 0.00 34.63 -1.13 37.65 3.89 9.12 22.82 -7.52 -5.76
1683891324811548 0.00 0.00 0.00 0.00 29.59 -2.37 35.63 2.13 65.45 97.97 10.52 18.75
1683891324832524 0.00 0.00 0.00 0.00 27.10 -9.92 33.12 -1.13 96.21 83.68 34.01 38.01
1683891324888295 0.00 0.00 0.00 0.00 24.59 -11.18 30.36 -4.39 45.05 58.55 44.24 51.54
