#Task Selector: 4
#PID Parameters: kp: 0.02, kd: 0.00, ki: 0.00
#n_pos: 10
#n_vel: 10
t x_ref y_ref vx_ref vy_ref x_raw y_raw x y vx_raw vy_raw vx vy
1683888632896705 0.00 0.00 0.00 0.00 187.72 28.87 18.77 2.89 0.00 0.00 0.00 0.00
1683888632955564 0.00 0.00 0.00 0.00 187.72 28.87 37.54 5.77 -319.07 -49.06 -31.91 -4.91
1683888634943082 0.00 0.00 0.00 0.00 14.76 -2.28 39.02 5.55 -382.27 -58.78 -70.13 -10.78
1683888635005681 0.00 0.00 0.00 0.00 12.64 0.88 40.29 5.63 -23.60 3.64 -72.49 -10.42
1683888635057324 0.00 0.00 0.00 0.00 11.59 8.20 41.44 6.45 -24.50 -1.70 -74.94 -10.59
1683888635092957 0.00 0.00 0.00 0.00 13.72 18.69 42.82 8.32 -32.55 -23.04 -78.20 -12.89
1683888635173111 0.00 0.00 0.00 0.00 6.36 17.62 43.45 10.08 -17.12 -23.33 -79.91 -15.23
1683888635220449 0.00 0.00 0.00 0.00 3.22 17.61 43.77 11.85 -13.44 -37.24 -81.25 -18.95
1683888635272411 0.00 0.00 0.00 0.00 4.26 15.52 44.20 13.40 -6.20 -33.91 -81.87 -22.34
1683888635302674 0.00 0.00 0.00 0.00 4.27 18.67 44.63 15.26 -14.11 -51.34 -83.28 -27.48
1683888635353439 0.00 0.00 0.00 0.00 0.08 17.61 25.86 14.14 -8.41 -36.79 -84.13 -31.16
1683888635406807 0.00 0.00 0.00 0.00 -3.05 8.20 6.79 12.07 351.76 21.09 -17.04 -24.14
1683888635441744 0.00 0.00 0.00 0.00 -4.09 5.07 4.90 12.81 546.52 59.20 75.83 -12.34
1683888635502839 0.00 0.00 0.00 0.00 -2.01 2.98 3.44 13.02 30.87 -12.03 81.28 -13.91
1683888635559797 0.00 0.00 0.00 0.00 -2.01 -5.40 2.08 11.66 25.73 -3.70 86.31 -14.11
1683888635587626 0.00 0.00 0.00 0.00 0.08 -13.85 0.71 8.40 48.92 48.93 94.45 -6.91
1683888635631901 0.00 0.00 0.00 0.00 1.14 -21.34 0.19 4.51 30.82 73.56 99.24 2.78
1683888635703425 0.00 0.00 0.00 0.00 1.15 -32.30 -0.02 -0.48 7.30 54.50 101.32 11.95
1683888635736872 0.00 0.00 0.00 0.00 4.41 -43.69 -0.00 -6.40 6.19 149.39 102.56 30.28
1683888635810015 0.00 0.00 0.00 0.00 6.69 -54.43 0.24 -13.71 -0.20 80.98 103.95 43.51
1683888635824895 0.00 0.00 0.00 0.00 10.36 -73.88 1.27 -22.86 -16.29 492.22 103.16 96.41
1683888635873804 0.00 0.00 0.00 0.00 11.80 -85.31 2.75 -32.21 -21.04 187.19 65.88 113.02
1683888635922662 0.00 0.00 0.00 0.00 11.80 -85.31 4.34 -41.25 -30.42 191.55 8.19 126.26
1683888638060630 0.00 0.00 0.00 0.00 100.21 -98.24 14.56 -51.37 -32.56 185.14 1.84 145.98
1683888638114707 0.00 0.00 0.00 0.00 100.21 -98.24 24.79 -60.66 -189.13 187.29 -19.64 165.07
1683888640252764 0.00 0.00 0.00 0.00 8.44 4.02 25.62 -58.87 -211.36 191.97 -45.67 179.38
1683888640310967 0.00 0.00 0.00 0.00 0.08 11.33 25.52 -55.60 -14.37 -30.71 -50.19 168.95
1683888640373005 0.00 0.00 0.00 0.00 0.08 11.33 25.41 -51.24 1.70 -52.70 -50.75 158.23
1683888640408030 0.00 0.00 0.00 0.00 -3.05 11.33 24.66 -45.74 3.05 -124.69 -51.06 130.82
1683888640489521 0.00 0.00 0.00 0.00 -4.10 14.47 23.59 -38.85 9.16 -67.56 -50.12 115.97
1683888640505574 0.00 0.00 0.00 0.00 -3.06 20.77 22.24 -29.38 67.46 -431.07 -41.75 23.64
1683888640587852 0.00 0.00 0.00 0.00 -2.01 23.93 20.86 -18.46 16.32 -115.08 -38.01 -6.59
1683888640604984 0.00 0.00 0.00 0.00 -3.06 23.93 19.38 -7.54 80.80 -639.02 -26.89 -89.64
1683888640649033 0.00 0.00 0.00 0.00 -4.11 26.05 8.94 4.89 33.77 -248.20 -20.26 -132.98
1683888640696964 0.00 0.00 0.00 0.00 -4.12 28.17 -1.49 17.53 217.84 -259.52 20.44 -177.66
1683888640755533 0.00 0.00 0.00 0.00 -4.14 36.76 -2.75 20.81 178.24 -215.97 59.40 -218.45
1683888640811423 0.00 0.00 0.00 0.00 -2.03 36.75 -2.96 23.35 22.54 -58.61 63.09 -221.24
1683888640859418 0.00 0.00 0.00 0.00 4.32 40.02 -2.54 26.22 4.40 -52.99 63.36 -221.27
1683888640921157 0.00 0.00 0.00 0.00 5.39 41.12 -1.69 29.20 -6.87 -46.49 62.37 -213.45
1683888640979464 0.00 0.00 0.00 0.00 12.94 47.85 0.01 32.54 -14.49 -51.15 60.00 -211.81
1683888641008157 0.00 0.00 0.00 0.00 20.53 49.13 2.37 35.37 -59.44 -116.50 47.31 -180.35
1683888641046380 0.00 0.00 0.00 0.00 26.04 50.42 5.18 38.02 -61.77 -74.28 39.50 -176.27
1683888641106777 0.00 0.00 0.00 0.00 29.58 56.33 8.44 41.26 -46.48 -43.90 26.77 -116.76
1683888641136034 0.00 0.00 0.00 0.00 30.71 56.38 11.92 44.29 -111.69 -110.85 12.23 -103.03
1683888641201888 0.00 0.00 0.00 0.00 34.04 55.36 15.74 47.01 -52.91 -46.08 -14.85 -81.68
1683888641263082 0.00 0.00 0.00 0.00 31.78 55.25 19.33 48.86 -67.35 -47.98 -39.41 -64.88
1683888641311352 0.00 0.00 0.00 0.00 31.73 54.09 22.71 50.60 -74.73 -38.47 -49.13 -62.87
1683888641349494 0.00 0.00 0.00 0.00 31.78 55.25 25.45 52.12 -88.59 -45.49 -58.43 -62.12
1683888641402917 0.00 0.00 0.00 0.00 31.78 55.25 28.09 53.53 -51.42 -28.52 -62.89 -60.32
1683888641428990 0.00 0.00 0.00 0.00 28.29 51.65 29.63 53.91 -101.37 -54.27 -71.58 -60.63
1683888641489793 0.00 0.00 0.00 0.00 24.87 48.12 30.06 53.81 -25.27 -6.24 -68.16 -49.61
1683888641525897 0.00 0.00 0.00 0.00 16.11 44.55 29.07 53.22 -12.05 2.81 -63.19 -41.90
1683888641573635 0.00 0.00 0.00 0.00 6.41 32.45 26.75 50.84 20.82 12.31 -56.46 -36.28
1683888641625057 0.00 0.00 0.00 0.00 -4.11 23.93 23.27 47.59 45.10 46.45 -40.78 -20.55
1683888641672327 0.00 0.00 0.00 0.00 -11.42 7.16 18.72 42.77 73.72 68.70 -28.11 -9.07
1683888641723093 0.00 0.00 0.00 0.00 -25.23 -3.39 13.02 36.91 89.61 95.01 -12.42 5.23
1683888641771695 0.00 0.00 0.00 0.00 -38.47 -12.12 6.00 30.29 117.39 120.75 6.79 21.15
1683888641817953 0.00 0.00 0.00 0.00 -48.96 -20.08 -2.07 22.75 151.88 143.23 30.84 40.02
1683888641871797 0.00 0.00 0.00 0.00 -52.86 -28.13 -10.54 14.41 150.05 140.00 50.99 56.87
1683888641917218 0.00 0.00 0.00 0.00 -59.30 -34.29 -19.30 5.82 186.50 183.74 79.78 80.68
1683888641964652 0.00 0.00 0.00 0.00 -60.64 -35.56 -27.85 -2.55 184.82 181.32 100.78 99.43
1683888642018682 0.00 0.00 0.00 0.00 -64.42 -35.84 -35.90 -10.59 158.37 154.98 117.83 114.65
1683888642061270 0.00 0.00 0.00 0.00 -63.45 -39.35 -42.89 -17.77 189.23 188.90 134.67 132.31
1683888642113179 0.00 0.00 0.00 0.00 -63.25 -36.94 -48.80 -23.85 134.67 138.42 143.62 141.50
1683888642158842 0.00 0.00 0.00 0.00 -63.15 -35.74 -53.97 -28.14 129.61 133.40 149.21 147.98
