#Task Selector: 4
#PID Parameters: kp: 0.03, kd: 0.00, ki: 0.00
#n_pos: 10
#n_vel: 10
t x_ref y_ref vx_ref vy_ref x_raw y_raw x y vx_raw vy_raw vx vy
16 0.00 0.00 0.00 0.00 27.29 -40.72 2.73 -4.07 0.00 0.00 0.00 0.00
1683889566094908 0.00 0.00 0.00 0.00 30.69 -42.02 5.80 -8.27 -50.61 75.50 -5.06 7.55
1683889566143606 0.00 0.00 0.00 0.00 30.74 -43.20 8.87 -12.59 -63.06 86.33 -11.37 16.18
1683889566197265 0.00 0.00 0.00 0.00 30.55 -38.53 11.93 -16.45 -57.32 80.54 -17.10 24.24
1683889566235871 0.00 0.00 0.00 0.00 31.92 -44.43 15.12 -20.89 -79.19 99.88 -25.02 34.22
1683889566299586 0.00 0.00 0.00 0.00 35.21 -42.23 18.64 -25.11 -50.12 69.76 -30.03 41.20
1683889566340308 0.00 0.00 0.00 0.00 35.21 -42.23 22.16 -29.34 -86.55 103.79 -38.68 51.58
1683889566474450 0.00 0.00 0.00 0.00 41.52 -31.00 26.32 -32.44 -72.23 86.62 -45.91 60.24
1683889566532877 0.00 0.00 0.00 0.00 38.25 -34.27 30.14 -35.86 -71.10 53.09 -53.02 65.55
1683889566579639 0.00 0.00 0.00 0.00 39.19 -29.77 34.06 -38.84 -81.85 73.34 -61.20 72.88
1683889566627743 0.00 0.00 0.00 0.00 32.42 -28.40 34.57 -37.61 -81.52 61.92 -69.35 79.08
1683889566689268 0.00 0.00 0.00 0.00 30.08 -23.90 34.51 -35.80 -8.33 -20.03 -65.13 69.52
1683889566750284 0.00 0.00 0.00 0.00 21.21 -12.91 33.56 -32.77 1.01 -29.71 -58.72 57.92
1683889566779175 0.00 0.00 0.00 0.00 13.71 -3.32 31.87 -29.25 33.03 -104.95 -49.69 39.37
1683889566821214 0.00 0.00 0.00 0.00 7.40 5.07 29.42 -24.30 40.09 -83.82 -37.76 21.00
1683889566869223 0.00 0.00 0.00 0.00 -2.01 13.42 25.70 -18.73 51.12 -103.17 -27.63 3.71
1683889566927211 0.00 0.00 0.00 0.00 -7.24 15.52 21.45 -12.96 64.22 -96.03 -12.56 -16.28
1683889566980143 0.00 0.00 0.00 0.00 -4.10 15.52 16.89 -8.30 80.24 -109.16 2.69 -35.85
1683889567051804 0.00 0.00 0.00 0.00 -9.34 17.63 12.13 -3.11 63.68 -64.94 16.17 -47.66
1683889567066878 0.00 0.00 0.00 0.00 -7.25 19.72 7.49 1.83 316.43 -345.08 56.00 -89.50
1683889567119849 0.00 0.00 0.00 0.00 -8.29 18.67 3.42 6.54 87.71 -93.48 72.92 -105.04
1683889567162401 0.00 0.00 0.00 0.00 -8.29 18.67 -0.42 10.80 95.73 -110.70 83.33 -114.10
