#Task Selector: 4
#PID Parameters: kp: 0.06, kd: 0.03, ki: 0.02
#n_pos: 5
#n_vel: 5
t x_ref y_ref vx_ref vy_ref x_raw y_raw x y vx_raw vy_raw vx vy
1683891578384027 0.00 0.00 0.00 0.00 61.44 -83.49 12.29 -16.70 0.00 0.00 0.00 0.00
1683891578439182 0.00 0.00 0.00 0.00 61.44 -83.49 24.57 -33.40 -222.90 302.91 -44.58 60.58
1683891578724150 0.00 0.00 0.00 0.00 14.54 -11.13 27.48 -35.62 -254.10 345.31 -95.40 129.64
1683891578792950 0.00 0.00 0.00 0.00 9.50 -2.28 29.38 -36.08 -42.27 32.38 -103.85 136.12
1683891578856433 0.00 0.00 0.00 0.00 12.00 -2.29 31.78 -36.54 -30.97 7.44 -110.05 137.61
1683891578886641 0.00 0.00 0.00 0.00 10.75 0.23 21.64 -19.79 -79.69 15.20 -125.99 140.65
1683891578934679 0.00 0.00 0.00 0.00 10.75 0.23 11.51 -3.05 211.23 -348.86 -39.16 10.29
1683891578981726 0.00 0.00 0.00 0.00 5.75 1.49 9.75 -0.53 215.60 -356.08 54.78 -129.98
1683891579027668 0.00 0.00 0.00 0.00 9.50 -1.03 9.75 -0.27 38.26 -54.99 70.88 -147.46
1683891579081051 0.00 0.00 0.00 0.00 15.75 0.21 10.50 0.23 0.01 -4.72 77.08 -149.89
1683891579124334 0.00 0.00 0.00 0.00 12.00 -1.03 10.75 -0.02 -17.32 -11.58 89.55 -155.24
1683891579186862 0.00 0.00 0.00 0.00 9.50 -2.28 10.50 -0.53 -4.01 4.03 46.51 -84.67
1683891579219195 0.00 0.00 0.00 0.00 13.26 -4.81 12.00 -1.79 7.71 15.55 4.93 -10.34
1683891579277718 0.00 0.00 0.00 0.00 17.06 -16.21 13.52 -4.82 -25.68 21.55 -7.86 4.97
1683891579321706 0.00 0.00 0.00 0.00 20.84 -16.22 14.53 -8.11 -34.41 69.06 -14.74 19.72
1683891579420451 0.00 0.00 0.00 0.00 22.10 -20.01 16.55 -11.91 -10.31 33.30 -13.34 28.70
1683891579437429 0.00 0.00 0.00 0.00 27.12 -25.02 20.08 -16.45 -119.84 225.14 -36.51 72.92
1683891579492325 0.00 0.00 0.00 0.00 32.12 -26.24 23.85 -20.74 -64.25 82.92 -50.90 86.40
1683891579516490 0.00 0.00 0.00 0.00 34.51 -32.31 27.34 -23.96 -156.51 177.79 -77.06 117.64
1683891579572976 0.00 0.00 0.00 0.00 40.57 -34.52 31.28 -27.62 -61.82 57.05 -82.55 115.24
1683891579626402 0.00 0.00 0.00 0.00 40.57 -34.52 34.98 -30.52 -73.91 68.54 -95.27 122.29
1683891579661149 0.00 0.00 0.00 0.00 40.57 -34.52 37.67 -32.42 -106.39 83.58 -92.58 93.98
1683891579709923 0.00 0.00 0.00 0.00 42.93 -35.59 39.83 -34.29 -55.17 38.95 -90.76 85.18
1683891579754098 0.00 0.00 0.00 0.00 41.87 -32.11 41.30 -34.25 -49.03 42.41 -69.26 58.10
1683891579800616 0.00 0.00 0.00 0.00 40.69 -30.95 41.33 -33.54 -31.65 -0.86 -63.23 46.52
1683891579886303 0.00 0.00 0.00 0.00 38.32 -27.38 40.87 -32.11 -0.28 -8.32 -48.50 31.15
1683891579903847 0.00 0.00 0.00 0.00 34.64 -23.74 39.69 -29.95 25.72 -81.54 -22.08 -1.87
1683891579980170 0.00 0.00 0.00 0.00 30.90 -20.01 37.28 -26.84 15.54 -28.26 -7.94 -15.32
1683891580018417 0.00 0.00 0.00 0.00 25.87 -18.75 34.08 -24.17 62.98 -81.52 14.46 -40.10
1683891580046518 0.00 0.00 0.00 0.00 20.82 -11.16 30.11 -20.21 113.95 -95.13 43.58 -58.95
1683891580102706 0.00 0.00 0.00 0.00 15.76 -3.56 25.60 -15.44 70.77 -70.49 57.79 -71.39
1683891580148543 0.00 0.00 0.00 0.00 9.50 0.23 20.57 -10.65 98.59 -104.13 72.37 -75.91
1683891580215004 0.00 0.00 0.00 0.00 3.26 5.25 15.04 -5.60 75.69 -72.16 84.40 -84.69
1683891580246948 0.00 0.00 0.00 0.00 -2.96 13.98 9.27 0.95 173.22 -158.30 106.45 -100.04
