#Task Selector: 4
#PID Parameters: kp: 0.04, kd: 0.00, ki: 0.00
#n_pos: 5
#n_vel: 5
t x_ref y_ref vx_ref vy_ref x_raw y_raw x y vx_raw vy_raw vx vy
1683891018708563 0.00 0.00 0.00 0.00 3.25 -8.59 0.65 -1.72 0.00 0.00 0.00 0.00
1683891018788835 0.00 0.00 0.00 0.00 0.76 -2.28 0.80 -2.17 -8.12 21.41 -1.62 4.28
1683891018808643 0.00 0.00 0.00 0.00 3.26 -1.02 1.45 -2.38 -7.66 23.05 -3.16 8.89
1683891018885676 0.00 0.00 0.00 0.00 4.50 10.24 2.35 -0.33 -8.46 2.65 -4.85 9.42
1683891018909288 0.00 0.00 0.00 0.00 4.50 4.00 3.26 0.47 -38.20 -86.89 -12.49 -7.96
1683891018967880 0.00 0.00 0.00 0.00 4.51 -1.02 3.51 1.98 -15.38 -13.65 -15.56 -10.69
1683891019044026 0.00 0.00 0.00 0.00 4.51 -2.28 4.25 1.98 -3.29 -19.88 -14.60 -18.94
1683891019109600 0.00 0.00 0.00 0.00 7.00 -1.02 5.00 1.98 -11.44 -0.01 -15.35 -23.55
1683891019156916 0.00 0.00 0.00 0.00 8.25 -1.02 5.75 -0.27 -15.85 0.01 -16.83 -24.08
1683891019176776 0.00 0.00 0.00 0.00 13.26 -3.55 7.50 -1.78 -37.80 113.67 -16.75 16.03
1683891019202662 0.00 0.00 0.00 0.00 10.75 -2.29 8.75 -2.03 -67.72 58.40 -27.22 30.44
1683891019268172 0.00 0.00 0.00 0.00 17.01 -1.05 11.25 -1.79 -19.08 3.86 -30.38 35.19
1683891019313380 0.00 0.00 0.00 0.00 18.26 -2.31 13.51 -2.04 -55.33 -5.45 -39.16 34.10
1683891019354793 0.00 0.00 0.00 0.00 22.04 -3.59 16.26 -2.56 -54.43 6.23 -46.87 35.34
1683891019394598 0.00 0.00 0.00 0.00 24.57 -6.12 18.53 -3.07 -69.33 12.90 -53.18 15.19
1683891019450829 0.00 0.00 0.00 0.00 29.60 -4.89 22.29 -3.59 -40.25 9.15 -47.68 5.34
1683891019493644 0.00 0.00 0.00 0.00 32.12 -4.90 25.32 -4.36 -88.11 12.16 -61.49 7.00
1683891019565711 0.00 0.00 0.00 0.00 35.92 -7.44 28.85 -5.39 -42.00 10.71 -58.82 10.23
1683891019616474 0.00 0.00 0.00 0.00 40.96 -8.70 32.63 -6.41 -69.59 20.21 -61.85 13.02
1683891019659538 0.00 0.00 0.00 0.00 42.21 -9.96 36.16 -7.18 -87.92 23.77 -65.57 15.20
1683891019727788 0.00 0.00 0.00 0.00 45.95 -11.19 39.43 -8.44 -51.73 11.24 -67.87 15.62
1683891019770923 0.00 0.00 0.00 0.00 52.09 -13.60 43.42 -10.18 -75.86 29.25 -65.42 19.03
1683891019803760 0.00 0.00 0.00 0.00 49.62 -14.88 46.16 -11.67 -121.71 53.05 -81.36 27.50
1683891019833162 0.00 0.00 0.00 0.00 53.25 -16.04 48.62 -13.14 -93.30 50.71 -86.10 33.60
1683891019886316 0.00 0.00 0.00 0.00 55.61 -17.20 51.30 -14.58 -46.27 27.62 -77.77 34.37
1683891019964635 0.00 0.00 0.00 0.00 55.57 -18.41 53.23 -16.03 -34.25 18.49 -74.28 35.83
1683891019981912 0.00 0.00 0.00 0.00 57.89 -19.53 54.39 -17.21 -112.10 84.10 -81.52 46.80
1683891020045874 0.00 0.00 0.00 0.00 57.78 -21.93 56.02 -18.62 -18.17 18.55 -60.82 39.89
1683891020125150 0.00 0.00 0.00 0.00 61.03 -25.27 57.58 -20.47 -20.61 17.79 -46.28 33.31
1683891020163204 0.00 0.00 0.00 0.00 59.82 -26.52 58.42 -22.33 -40.96 48.58 -45.22 37.50
1683891020179258 0.00 0.00 0.00 0.00 63.00 -28.56 59.90 -24.36 -52.47 116.35 -48.86 57.07
1683891020225216 0.00 0.00 0.00 0.00 66.05 -30.50 61.54 -26.55 -32.34 44.19 -32.91 49.09
1683891020280880 0.00 0.00 0.00 0.00 61.50 -33.17 62.28 -28.80 -29.32 39.43 -35.14 53.27
1683891020364310 0.00 0.00 0.00 0.00 63.44 -35.14 62.76 -30.78 -8.90 26.95 -32.80 55.10
1683891020379618 0.00 0.00 0.00 0.00 60.18 -35.49 62.83 -32.57 -31.51 129.26 -30.91 71.24
1683891020438520 0.00 0.00 0.00 0.00 58.97 -36.70 62.02 -34.20 -1.23 30.50 -20.66 54.07
1683891020477402 0.00 0.00 0.00 0.00 56.53 -39.11 60.12 -35.92 20.77 41.94 -10.04 53.62
1683891020535562 0.00 0.00 0.00 0.00 57.64 -38.99 59.35 -37.09 32.74 29.62 2.37 51.66
1683891020564152 0.00 0.00 0.00 0.00 56.18 -42.32 57.90 -38.52 27.01 40.79 9.56 54.42
1683891020628529 0.00 0.00 0.00 0.00 52.85 -42.67 56.43 -39.96 22.54 22.31 20.37 33.03
1683891020688942 0.00 0.00 0.00 0.00 54.96 -43.50 55.63 -41.32 24.29 23.77 25.47 31.68
1683891020712031 0.00 0.00 0.00 0.00 51.82 -41.70 54.69 -41.84 34.77 58.92 28.27 35.08
1683891020758573 0.00 0.00 0.00 0.00 49.45 -42.98 53.05 -42.63 20.24 11.16 25.77 31.39
1683891020820265 0.00 0.00 0.00 0.00 48.39 -41.99 51.49 -42.57 26.58 12.94 25.68 25.82
1683891020900154 0.00 0.00 0.00 0.00 42.40 -44.60 49.40 -42.95 19.51 -0.82 25.08 21.19
1683891020913990 0.00 0.00 0.00 0.00 41.37 -42.48 46.69 -42.75 151.31 28.00 50.48 22.04
1683891020976700 0.00 0.00 0.00 0.00 42.40 -44.60 44.80 -43.33 43.37 -3.25 52.20 9.60
1683891021018440 0.00 0.00 0.00 0.00 37.84 -41.55 42.48 -43.04 45.23 13.92 57.20 10.16
1683891021091973 0.00 0.00 0.00 0.00 34.11 -43.97 39.62 -43.44 31.57 -3.90 58.20 6.79
1683891021111037 0.00 0.00 0.00 0.00 31.86 -39.49 37.52 -42.42 150.08 20.74 84.31 11.10
1683891021170646 0.00 0.00 0.00 0.00 28.17 -39.59 34.88 -41.84 35.38 -17.17 61.12 2.07
1683891021252214 0.00 0.00 0.00 0.00 26.94 -39.62 31.79 -40.84 32.36 -7.09 58.92 1.30
1683891021266426 0.00 0.00 0.00 0.00 23.22 -39.69 28.86 -40.47 218.15 -70.34 93.51 -15.55
1683891021292711 0.00 0.00 0.00 0.00 17.04 -36.18 25.45 -38.91 111.36 -14.14 109.47 -17.60
1683891021346808 0.00 0.00 0.00 0.00 15.80 -32.52 22.23 -37.52 63.17 -28.81 92.08 -27.51
1683891021394322 0.00 0.00 0.00 0.00 13.30 -31.29 19.26 -35.86 67.66 -29.38 98.54 -29.95
1683891021444732 0.00 0.00 0.00 0.00 10.79 -28.80 16.03 -33.70 59.04 -32.95 103.88 -35.12
1683891021489683 0.00 0.00 0.00 0.00 7.02 -30.05 12.79 -31.77 71.88 -48.14 74.62 -30.69
1683891021556937 0.00 0.00 0.00 0.00 4.51 -21.25 10.29 -28.78 48.20 -28.67 61.99 -33.59
1683891021626174 0.00 0.00 0.00 0.00 3.25 -21.25 7.77 -26.53 36.20 -43.13 56.60 -36.45
1683891021658262 0.00 0.00 0.00 0.00 3.25 -18.72 5.77 -24.02 78.31 -70.27 58.73 -44.63
1683891021721833 0.00 0.00 0.00 0.00 2.00 -17.45 4.01 -21.75 31.62 -39.56 53.24 -45.96
1683891021741519 0.00 0.00 0.00 0.00 -0.51 -14.92 2.50 -18.72 89.57 -115.61 56.78 -59.45
1683891021803244 0.00 0.00 0.00 0.00 -3.02 -14.92 0.99 -17.45 24.43 -49.09 52.03 -63.53
1683891021858650 0.00 0.00 0.00 0.00 -0.50 -4.80 0.24 -14.16 27.19 -22.85 50.22 -59.48
