#Task Selector: 4
#PID Parameters: kp: 0.08, kd: 0.04, ki: 0.03
#n_pos: 5
#n_vel: 5
t x_ref y_ref vx_ref vy_ref x_raw y_raw x y vx_raw vy_raw vx vy
1683891651909533 0.00 0.00 0.00 0.00 57.63 -83.41 11.53 -16.68 0.00 0.00 0.00 0.00
1683891651963585 0.00 0.00 0.00 0.00 57.63 -83.41 23.05 -33.37 -213.36 308.82 -42.67 61.76
1683891652150518 0.00 0.00 0.00 0.00 70.97 -79.27 37.25 -49.22 -243.73 352.78 -91.42 132.32
1683891652205945 0.00 0.00 0.00 0.00 28.38 -22.52 42.92 -53.72 -256.24 286.19 -142.67 189.56
1683891652270191 0.00 0.00 0.00 0.00 20.84 -20.01 47.09 -57.73 -88.40 70.14 -160.35 203.59
1683891652317760 0.00 0.00 0.00 0.00 18.31 -13.68 39.23 -43.78 -87.75 84.22 -177.90 220.43
1683891652350784 0.00 0.00 0.00 0.00 14.53 -9.87 30.61 -29.07 238.52 -423.05 -87.52 74.06
1683891652430246 0.00 0.00 0.00 0.00 13.28 -12.40 19.07 -15.69 108.56 -185.25 -17.06 -33.55
1683891652448985 0.00 0.00 0.00 0.00 17.01 -2.31 16.80 -11.65 618.18 -716.59 157.82 -234.10
1683891652536986 0.00 0.00 0.00 0.00 14.50 -1.04 15.53 -7.86 25.86 -45.96 180.67 -257.32
1683891652553409 0.00 0.00 0.00 0.00 9.50 -3.54 13.77 -5.83 77.46 -231.64 213.71 -320.50
1683891652614495 0.00 0.00 0.00 0.00 14.51 -2.30 13.76 -4.32 28.86 -33.21 171.78 -242.53
1683891652652987 0.00 0.00 0.00 0.00 10.76 -6.07 13.26 -3.05 0.13 -39.38 150.10 -213.36
1683891652709335 0.00 0.00 0.00 0.00 14.52 -6.08 12.76 -3.80 8.96 -22.48 28.25 -74.53
1683891652771881 0.00 0.00 0.00 0.00 7.01 -6.06 11.26 -4.81 7.98 12.07 24.68 -62.93
