#Task Selector: 4
#PID Parameters: kp: 0.05, kd: 0.02, ki: 0.01
#n_pos: 5
#n_vel: 5
t x_ref y_ref vx_ref vy_ref x_raw y_raw x y vx_raw vy_raw vx vy
1683891482010223 0.00 0.00 0.00 0.00 22.10 -18.75 4.42 -3.75 0.00 0.00 0.00 0.00
1683891482069777 0.00 0.00 0.00 0.00 15.81 -16.20 7.58 -6.99 -74.28 63.01 -14.86 12.60
1683891482117686 0.00 0.00 0.00 0.00 13.29 -13.66 10.24 -9.72 -67.20 68.88 -28.29 26.38
1683891482161768 0.00 0.00 0.00 0.00 9.52 -12.39 12.14 -12.20 -60.35 62.05 -40.36 38.79
1683891482212718 0.00 0.00 0.00 0.00 5.76 -11.12 13.29 -14.42 -37.40 48.66 -47.84 48.52
1683891482288519 0.00 0.00 0.00 0.00 3.25 -9.85 9.53 -12.64 -15.20 29.34 -50.88 54.39
1683891482315617 0.00 0.00 0.00 0.00 2.00 -8.59 6.77 -11.12 139.32 -65.78 -8.17 28.63
1683891482362726 0.00 0.00 0.00 0.00 -0.51 -12.39 4.01 -10.87 58.65 -32.36 17.00 8.38
1683891482425890 0.00 0.00 0.00 0.00 0.75 -9.85 2.25 -10.36 43.70 -4.04 37.81 -4.84
1683891482520145 0.00 0.00 0.00 0.00 2.00 -7.32 1.50 -9.60 18.62 -5.38 49.02 -15.64
1683891482554095 0.00 0.00 0.00 0.00 -1.76 -14.92 0.50 -10.61 22.15 -22.37 56.49 -25.99
1683891482590136 0.00 0.00 0.00 0.00 -0.50 -4.80 -0.00 -9.86 27.89 28.17 34.20 -7.20
1683891482617349 0.00 0.00 0.00 0.00 7.00 -2.28 1.50 -7.84 18.38 -27.85 26.15 -6.29
1683891482695564 0.00 0.00 0.00 0.00 8.25 -3.54 3.00 -6.57 -19.21 -25.86 13.56 -10.66
1683891482711436 0.00 0.00 0.00 0.00 14.51 -3.56 5.50 -5.82 -94.92 -79.83 -9.14 -25.55
1683891482772353 0.00 0.00 0.00 0.00 18.26 -1.05 9.51 -3.05 -41.08 -12.37 -21.79 -23.55
1683891482796910 0.00 0.00 0.00 0.00 23.29 -2.33 14.26 -2.55 -163.29 -113.10 -60.03 -51.80
1683891482870217 0.00 0.00 0.00 0.00 30.85 -3.63 19.03 -2.82 -64.92 -6.73 -76.68 -47.58
1683891482891732 0.00 0.00 0.00 0.00 34.62 1.38 24.31 -1.84 -222.06 12.61 -117.25 -39.89
1683891482959628 0.00 0.00 0.00 0.00 39.68 0.11 29.34 -1.11 -77.70 -14.51 -113.81 -26.82
1683891483025562 0.00 0.00 0.00 0.00 40.94 1.36 33.88 -0.62 -76.40 -11.11 -120.87 -26.57
1683891483041391 0.00 0.00 0.00 0.00 45.98 0.09 38.42 -0.14 -287.42 -30.57 -145.70 -10.06
1683891483097644 0.00 0.00 0.00 0.00 52.22 -2.40 42.69 0.11 -80.74 -8.64 -148.86 -10.45
1683891483184573 0.00 0.00 0.00 0.00 52.23 -1.14 46.21 -0.40 -49.17 -2.85 -114.29 -13.54
1683891483212130 0.00 0.00 0.00 0.00 52.22 -2.40 48.72 -0.90 -127.99 18.37 -124.34 -6.96
1683891483243681 0.00 0.00 0.00 0.00 49.74 -1.15 50.48 -1.40 -79.56 15.87 -124.98 -1.56
1683891483285585 0.00 0.00 0.00 0.00 49.73 -3.66 51.23 -2.15 -42.06 12.02 -75.90 6.95
1683891483351197 0.00 0.00 0.00 0.00 48.48 -4.92 50.48 -2.66 -11.42 11.46 -62.04 10.97
1683891483388819 0.00 0.00 0.00 0.00 45.98 -4.93 49.23 -3.41 19.92 13.45 -48.22 14.23
1683891483444878 0.00 0.00 0.00 0.00 39.70 -7.45 46.72 -4.42 22.31 13.52 -18.16 13.26
1683891483481519 0.00 0.00 0.00 0.00 37.18 -9.96 44.21 -6.18 68.42 27.60 11.43 15.61
1683891483538190 0.00 0.00 0.00 0.00 32.16 -13.73 40.70 -8.20 44.35 31.10 28.72 19.42
1683891483575687 0.00 0.00 0.00 0.00 27.12 -14.97 36.43 -10.21 93.89 53.77 49.78 27.89
1683891483624313 0.00 0.00 0.00 0.00 20.84 -17.48 31.40 -12.72 87.90 41.38 63.37 33.47
1683891483676034 0.00 0.00 0.00 0.00 15.81 -16.20 26.62 -14.47 97.38 48.62 78.39 40.49
1683891483724096 0.00 0.00 0.00 0.00 12.05 -19.99 21.59 -16.48 99.48 36.47 84.60 42.27
1683891483774971 0.00 0.00 0.00 0.00 4.51 -19.99 16.06 -17.73 98.88 39.47 95.50 43.94
1683891483827148 0.00 0.00 0.00 0.00 2.00 -18.72 11.04 -18.48 106.06 24.01 97.94 37.99
1683891483888133 0.00 0.00 0.00 0.00 -0.51 -18.72 6.77 -18.72 82.48 12.29 96.85 32.17
1683891483920274 0.00 0.00 0.00 0.00 -4.28 -18.73 2.75 -19.23 132.98 7.72 103.97 23.99
1683891483981217 0.00 0.00 0.00 0.00 -4.28 -17.46 -0.51 -18.72 66.02 8.30 97.28 18.36
1683891484021431 0.00 0.00 0.00 0.00 -4.28 -17.46 -2.27 -18.22 81.30 -12.61 93.77 7.94
1683891484078370 0.00 0.00 0.00 0.00 -5.53 -16.20 -3.78 -17.71 30.89 -8.88 78.73 1.37
1683891484111135 0.00 0.00 0.00 0.00 -4.26 -8.60 -4.53 -15.69 46.01 -15.42 71.44 -4.18
1683891484175042 0.00 0.00 0.00 0.00 -3.00 -6.07 -4.27 -13.16 11.72 -31.70 47.19 -12.06
1683891484209939 0.00 0.00 0.00 0.00 4.51 -4.80 -2.51 -10.62 -7.36 -72.67 32.51 -28.25
