#Task Selector: 4
#PID Parameters: kp: 0.08, kd: 0.03, ki: 0.02
#n_pos: 5
#n_vel: 5
t x_ref y_ref vx_ref vy_ref x_raw y_raw x y vx_raw vy_raw vx vy
16 0.00 0.00 0.00 0.00 70.97 -79.27 14.19 -15.85 0.00 0.00 0.00 0.00
1683891609429004 0.00 0.00 0.00 0.00 76.05 -79.66 29.40 -31.79 -323.82 361.68 -64.76 72.34
1683891609482030 0.00 0.00 0.00 0.00 76.05 -79.66 44.61 -47.72 -287.02 300.66 -122.17 132.47
1683891609561496 0.00 0.00 0.00 0.00 74.21 -74.53 59.46 -62.63 -191.49 200.59 -160.47 172.58
1683891609576747 0.00 0.00 0.00 0.00 73.48 -76.39 74.15 -77.90 -975.32 979.60 -355.53 368.50
1683891609619748 0.00 0.00 0.00 0.00 43.34 -22.39 68.63 -66.53 -342.96 356.55 -424.12 439.82
1683891609677753 0.00 0.00 0.00 0.00 34.67 -11.21 60.35 -52.84 95.31 -196.20 -340.30 328.24
1683891609737330 0.00 0.00 0.00 0.00 25.82 -4.87 50.30 -37.88 139.02 -229.97 -255.09 222.12
1683891609777621 0.00 0.00 0.00 0.00 18.26 -1.05 39.11 -23.18 249.71 -371.83 -166.85 107.63
1683891609814471 0.00 0.00 0.00 0.00 18.26 -1.05 28.07 -8.12 303.95 -399.20 89.01 -168.13
1683891609863426 0.00 0.00 0.00 0.00 19.51 -1.06 23.30 -3.85 225.71 -307.95 202.74 -301.03
1683891609950204 0.00 0.00 0.00 0.00 9.50 0.23 18.27 -1.56 54.94 -49.18 194.67 -271.63
1683891610005898 0.00 0.00 0.00 0.00 8.25 -2.28 14.76 -1.04 90.43 -41.11 184.95 -233.85
1683891610041593 0.00 0.00 0.00 0.00 7.00 1.49 12.50 -0.53 98.53 -14.51 154.71 -162.39
1683891610103115 0.00 0.00 0.00 0.00 3.26 -1.02 9.50 -0.53 36.63 -8.27 101.25 -84.20
1683891610163307 0.00 0.00 0.00 0.00 4.51 -2.28 6.50 -0.77 49.90 -0.10 66.08 -22.64
1683891610178483 0.00 0.00 0.00 0.00 3.26 -2.28 5.25 -1.27 198.42 16.14 94.78 -9.57
1683891610204369 0.00 0.00 0.00 0.00 4.51 -3.54 4.50 -1.53 48.27 19.41 86.35 2.53
