#Task Selector: 4
#PID Parameters: kp: 0.06, kd: 0.02, ki: 0.00
#n_pos: 5
#n_vel: 5
t x_ref y_ref vx_ref vy_ref x_raw y_raw x y vx_raw vy_raw vx vy
1683891348654634 0.00 0.00 0.00 0.00 22.10 -26.29 4.42 -5.26 0.00 0.00 0.00 0.00
1683891348713761 0.00 0.00 0.00 0.00 12.02 -9.86 6.82 -7.23 -74.79 88.97 -14.96 17.79
1683891348781059 0.00 0.00 0.00 0.00 10.73 8.99 8.97 -5.43 -35.75 29.33 -22.11 23.66
1683891348862823 0.00 0.00 0.00 0.00 10.73 7.74 11.12 -3.88 -26.26 -22.00 -27.36 19.26
1683891348880127 0.00 0.00 0.00 0.00 6.99 9.00 12.52 -2.08 -124.31 -89.68 -52.22 1.32
1683891348901506 0.00 0.00 0.00 0.00 9.48 11.49 9.99 5.47 -65.53 -84.29 -65.33 -15.54
1683891348950180 0.00 0.00 0.00 0.00 6.99 10.24 8.99 9.49 51.88 -155.33 -39.99 -64.39
1683891349008650 0.00 0.00 0.00 0.00 6.99 10.24 8.24 9.74 17.21 -68.80 -29.40 -84.02
1683891349048507 0.00 0.00 0.00 0.00 7.00 1.49 7.49 8.49 18.78 -6.28 -20.39 -80.88
1683891349119856 0.00 0.00 0.00 0.00 4.51 -1.02 6.99 6.49 10.47 17.54 6.56 -59.43
1683891349174122 0.00 0.00 0.00 0.00 3.25 -9.85 5.75 2.22 9.18 36.94 21.50 -35.19
1683891349220759 0.00 0.00 0.00 0.00 4.51 -13.65 5.25 -2.56 26.72 91.56 16.47 14.19
1683891349260906 0.00 0.00 0.00 0.00 2.00 -14.92 4.25 -7.59 12.39 119.10 15.51 51.77
1683891349306495 0.00 0.00 0.00 0.00 4.51 -18.72 3.75 -11.63 21.94 110.52 16.14 75.13
1683891349370528 0.00 0.00 0.00 0.00 4.51 -22.52 3.76 -15.93 7.79 63.15 15.60 84.26
1683891349389374 0.00 0.00 0.00 0.00 3.25 -23.78 3.75 -18.72 -0.03 228.47 13.76 122.56
1683891349447450 0.00 0.00 0.00 0.00 7.02 -26.30 4.26 -21.25 0.01 47.99 8.42 113.85
1683891349529947 0.00 0.00 0.00 0.00 8.28 -28.81 5.51 -24.02 -6.10 30.68 4.72 96.16
1683891349544788 0.00 0.00 0.00 0.00 9.54 -27.55 6.52 -25.79 -84.81 187.57 -16.63 111.57
1683891349593767 0.00 0.00 0.00 0.00 12.05 -26.30 8.03 -26.55 -20.54 36.09 -22.30 106.16
1683891349667328 0.00 0.00 0.00 0.00 17.07 -27.55 10.79 -27.30 -20.51 10.29 -26.39 62.52
1683891349702094 0.00 0.00 0.00 0.00 19.59 -25.04 13.31 -27.05 -79.69 21.72 -42.33 57.27
1683891349731859 0.00 0.00 0.00 0.00 22.10 -21.27 16.07 -25.54 -84.61 -8.47 -58.03 49.44
1683891349778568 0.00 0.00 0.00 0.00 24.61 -17.49 19.09 -23.53 -59.24 -32.29 -52.92 5.47
