#Task Selector: 4
#PID Parameters: kp: 0.06, kd: 0.00, ki: 0.00
#n_pos: 5
#n_vel: 5
t x_ref y_ref vx_ref vy_ref x_raw y_raw x y vx_raw vy_raw vx vy
16 0.00 0.00 0.00 0.00 -7.98 2.72 -1.60 0.54 0.00 0.00 0.00 0.00
1683891093255789 0.00 0.00 0.00 0.00 -15.51 1.44 -4.70 0.83 35.15 -12.00 7.03 -2.40
1683891093307249 0.00 0.00 0.00 0.00 -21.80 3.92 -9.06 1.62 60.32 -5.59 19.09 -3.52
1683891093434425 0.00 0.00 0.00 0.00 -24.32 5.17 -13.92 2.65 34.30 -6.17 25.95 -4.75
1683891093452538 0.00 0.00 0.00 0.00 -29.37 7.66 -19.79 4.18 269.50 -57.25 79.85 -16.20
1683891093466858 0.00 0.00 0.00 0.00 -33.16 7.65 -24.83 5.17 411.31 -107.26 162.11 -37.66
1683891093496763 0.00 0.00 0.00 0.00 -36.96 8.90 -29.12 6.66 168.56 -32.95 188.80 -41.85
1683891093553515 0.00 0.00 0.00 0.00 -39.48 7.64 -32.66 7.40 75.61 -26.29 191.86 -45.99
1683891093623253 0.00 0.00 0.00 0.00 -38.22 7.64 -35.44 7.89 50.74 -10.66 195.14 -46.88
1683891093649551 0.00 0.00 0.00 0.00 -38.22 7.64 -37.21 7.89 105.87 -18.82 162.42 -39.20
1683891093735465 0.00 0.00 0.00 0.00 -35.69 7.64 -37.71 7.89 20.62 0.05 84.28 -17.73
1683891093811728 0.00 0.00 0.00 0.00 -30.64 6.40 -36.45 7.39 6.64 0.02 51.90 -11.14
1683891093846406 0.00 0.00 0.00 0.00 -29.37 6.40 -34.43 7.14 -36.49 14.43 29.47 -3.00
1683891093869033 0.00 0.00 0.00 0.00 -21.78 7.69 -31.14 7.15 -89.54 10.93 1.42 1.32
1683891093887625 0.00 0.00 0.00 0.00 -17.99 8.95 -27.09 7.42 -177.29 -0.53 -55.21 4.98
1683891093978019 0.00 0.00 0.00 0.00 -9.21 10.23 -21.80 7.93 -44.77 -2.91 -68.29 4.39
1683891094032067 0.00 0.00 0.00 0.00 -2.98 1.48 -16.27 6.95 -98.09 -9.58 -89.24 2.47
1683891094048014 0.00 0.00 0.00 0.00 5.75 0.24 -9.24 5.72 -347.55 61.76 -151.45 11.93
1683891094089009 0.00 0.00 0.00 0.00 13.25 0.22 -2.24 4.22 -171.47 30.11 -167.83 15.77
1683891094158666 0.00 0.00 0.00 0.00 23.29 -2.33 6.02 1.97 -100.61 21.44 -152.50 20.16
1683891094192185 0.00 0.00 0.00 0.00 32.13 -6.16 14.29 -1.31 -246.55 67.42 -192.85 34.23
1683891094232780 0.00 0.00 0.00 0.00 42.21 -7.45 23.33 -3.10 -203.79 80.80 -213.99 52.31
1683891094280489 0.00 0.00 0.00 0.00 49.67 -11.16 32.11 -5.38 -189.72 37.48 -182.43 47.45
1683891094329847 0.00 0.00 0.00 0.00 58.14 -12.23 41.09 -7.87 -178.09 46.20 -183.75 50.67
1683891094382761 0.00 0.00 0.00 0.00 68.45 -13.01 50.12 -10.00 -169.79 47.09 -197.59 55.80
1683891094490051 0.00 0.00 0.00 0.00 72.28 -19.75 58.15 -12.72 -84.24 19.91 -165.13 46.30
1683891094519394 0.00 0.00 0.00 0.00 81.22 -18.77 65.95 -14.98 -273.93 92.71 -179.16 48.68
1683891094574393 0.00 0.00 0.00 0.00 83.45 -22.79 72.71 -17.31 -141.90 41.19 -169.59 49.42
1683891094589137 0.00 0.00 0.00 0.00 83.45 -22.79 77.77 -19.42 -459.12 158.02 -225.80 71.79
1683891094634015 0.00 0.00 0.00 0.00 91.41 -24.41 82.36 -21.70 -112.86 47.07 -214.41 71.78
1683891094739090 0.00 0.00 0.00 0.00 91.41 -24.41 86.19 -22.63 -43.70 21.71 -206.30 72.14
1683891094791296 0.00 0.00 0.00 0.00 94.31 -24.76 88.81 -23.83 -73.34 17.87 -166.18 57.17
1683891094809117 0.00 0.00 0.00 0.00 97.06 -25.06 91.53 -24.29 -147.47 67.44 -167.30 62.42
