#Task Selector: 4
#PID Parameters: kp: 0.03, kd: 0.00, ki: 0.00
#n_pos: 10
#n_vel: 10
t x_ref y_ref vx_ref vy_ref x_raw y_raw x y vx_raw vy_raw vx vy
1683890712385117 0.00 0.00 0.00 0.00 7.02 -16.19 0.70 -1.62 0.00 0.00 0.00 0.00
1683890712489810 0.00 0.00 0.00 0.00 2.00 -13.65 0.90 -2.98 -6.71 15.47 -0.67 1.55
1683890712539598 0.00 0.00 0.00 0.00 4.51 -13.65 1.35 -4.35 -4.02 27.43 -1.07 4.29
1683890712590782 0.00 0.00 0.00 0.00 -1.76 -14.92 1.18 -5.84 -8.81 26.68 -1.95 6.96
1683890712644113 0.00 0.00 0.00 0.00 3.25 -13.65 1.50 -7.21 3.31 28.00 -1.62 9.76
1683890712687020 0.00 0.00 0.00 0.00 0.75 -12.38 1.58 -8.44 -7.59 31.86 -2.38 12.94
1683890712714907 0.00 0.00 0.00 0.00 3.25 -14.92 1.90 -9.94 -2.68 44.47 -2.65 17.39
1683890712776870 0.00 0.00 0.00 0.00 3.25 -13.65 2.23 -11.30 -5.25 24.09 -3.18 19.80
1683890712807017 0.00 0.00 0.00 0.00 0.75 -9.85 2.30 -12.29 -10.81 45.34 -4.26 24.33
1683890712852240 0.00 0.00 0.00 0.00 2.00 -14.92 2.50 -13.78 -1.66 21.81 -4.42 26.52
1683890712910644 0.00 0.00 0.00 0.00 0.75 -11.12 1.87 -13.27 -3.43 25.57 -4.76 29.07
1683890712954736 0.00 0.00 0.00 0.00 2.00 -12.38 1.87 -13.14 14.24 -11.51 -2.67 26.37
1683890713019644 0.00 0.00 0.00 0.00 2.00 -14.92 1.62 -13.27 -0.00 -1.95 -2.27 23.44
1683890713035922 0.00 0.00 0.00 0.00 2.00 -14.92 2.00 -13.27 15.46 7.82 0.16 21.55
1683890713093786 0.00 0.00 0.00 0.00 5.76 -14.92 2.25 -13.40 -6.51 -0.01 -0.82 18.75
1683890713153368 0.00 0.00 0.00 0.00 9.53 -17.46 3.13 -13.90 -4.21 2.13 -0.49 15.78
1683890713208445 0.00 0.00 0.00 0.00 12.04 -18.73 4.01 -14.29 -15.96 9.21 -1.81 12.25
1683890713225922 0.00 0.00 0.00 0.00 13.30 -18.73 5.01 -14.79 -50.40 21.84 -6.33 12.02
1683890713269502 0.00 0.00 0.00 0.00 19.58 -18.74 6.90 -15.68 -23.07 11.66 -7.55 8.66
1683890713360705 0.00 0.00 0.00 0.00 20.84 -20.01 8.78 -16.19 -20.66 9.75 -9.45 7.45
1683890713377833 0.00 0.00 0.00 0.00 28.39 -21.27 11.54 -17.21 -110.23 29.77 -20.13 7.87
1683890713433806 0.00 0.00 0.00 0.00 30.89 -23.76 14.43 -18.34 -49.40 18.15 -26.50 10.84
1683890713490627 0.00 0.00 0.00 0.00 37.13 -23.71 17.95 -19.22 -50.87 20.04 -31.58 13.04
1683890713513353 0.00 0.00 0.00 0.00 43.32 -23.62 22.08 -20.09 -154.81 38.75 -48.61 16.13
1683890713578194 0.00 0.00 0.00 0.00 50.58 -24.63 26.56 -21.07 -63.76 13.42 -54.34 17.47
1683890713650179 0.00 0.00 0.00 0.00 57.66 -24.31 31.37 -21.75 -62.31 13.50 -60.15 18.61
1683890713678568 0.00 0.00 0.00 0.00 61.99 -27.51 36.37 -22.63 -169.82 24.17 -75.53 20.11
1683890713713770 0.00 0.00 0.00 0.00 66.27 -28.26 41.66 -23.58 -142.01 24.96 -84.69 20.42
1683890713765230 0.00 0.00 0.00 0.00 71.12 -30.98 46.82 -24.80 -102.98 18.52 -92.68 21.10
1683890713826185 0.00 0.00 0.00 0.00 77.65 -32.08 52.50 -26.01 -84.60 20.09 -99.08 22.14
1683890713872454 0.00 0.00 0.00 0.00 83.95 -30.91 58.06 -26.98 -122.84 26.11 -100.34 21.77
1683890713925118 0.00 0.00 0.00 0.00 89.48 -26.80 63.91 -27.28 -105.61 18.34 -105.96 21.79
1683890713948024 0.00 0.00 0.00 0.00 92.47 -30.90 69.45 -28.00 -256.37 13.32 -126.51 21.12
1683890714016485 0.00 0.00 0.00 0.00 92.64 -33.61 74.38 -29.00 -80.88 10.51 -119.12 18.29
1683890714075952 0.00 0.00 0.00 0.00 90.75 -32.26 78.40 -29.76 -82.98 16.81 -121.04 18.63
