#Task Selector: 4
#PID Parameters: kp: 0.04, kd: 0.00, ki: 0.00
#n_pos: 5
#n_vel: 5
t x_ref y_ref vx_ref vy_ref x_raw y_raw x y vx_raw vy_raw vx vy
1683891122384707 0.00 0.00 0.00 0.00 18.29 -8.62 3.66 -1.72 0.00 0.00 0.00 0.00
1683891122445735 0.00 0.00 0.00 0.00 19.54 -6.10 7.57 -2.94 -59.97 28.26 -11.99 5.65
1683891122497097 0.00 0.00 0.00 0.00 19.49 5.22 11.46 -1.90 -76.15 23.77 -27.23 10.41
1683891122534711 0.00 0.00 0.00 0.00 14.52 -7.34 14.37 -3.37 -103.69 -27.77 -47.96 4.85
1683891122588848 0.00 0.00 0.00 0.00 21.98 8.97 18.76 -1.57 -53.68 27.13 -58.70 10.28
1683891122670645 0.00 0.00 0.00 0.00 10.75 0.23 17.26 0.19 -53.77 -21.93 -69.45 5.89
1683891122696662 0.00 0.00 0.00 0.00 10.73 10.24 15.49 3.46 58.08 -68.11 -45.84 -13.38
1683891122766036 0.00 0.00 0.00 0.00 11.99 1.48 14.00 2.72 25.39 -47.11 -25.53 -27.56
1683891122824416 0.00 0.00 0.00 0.00 8.24 10.24 12.74 6.23 25.69 12.81 0.34 -19.44
1683891122843865 0.00 0.00 0.00 0.00 17.01 -1.05 11.74 4.23 64.76 -181.20 24.03 -61.11
1683891122890649 0.00 0.00 0.00 0.00 13.25 -1.03 12.24 3.98 21.30 42.85 39.04 -48.15
1683891122949519 0.00 0.00 0.00 0.00 15.75 0.21 13.25 1.97 -8.51 4.29 25.73 -33.67
1683891122978954 0.00 0.00 0.00 0.00 19.51 -1.06 14.75 1.46 -34.14 68.20 13.82 -10.61
1683891123022095 0.00 0.00 0.00 0.00 22.02 -1.07 17.51 -0.80 -34.88 11.78 1.70 -10.82
1683891123078939 0.00 0.00 0.00 0.00 27.06 -2.35 19.52 -1.06 -48.53 39.82 -20.95 33.39
1683891123136768 0.00 0.00 0.00 0.00 33.37 -1.13 23.54 -1.08 -34.81 4.52 -32.17 25.72
1683891123172838 0.00 0.00 0.00 0.00 37.16 -2.40 27.83 -1.60 -111.64 0.51 -52.80 24.97
1683891123222331 0.00 0.00 0.00 0.00 40.95 -4.93 32.11 -2.38 -86.59 10.58 -63.29 13.44
1683891123286187 0.00 0.00 0.00 0.00 45.98 -3.67 36.91 -2.90 -67.18 12.14 -69.75 13.52
1683891123339109 0.00 0.00 0.00 0.00 49.74 -1.15 41.44 -2.66 -90.58 9.85 -78.16 7.52
1683891123416540 0.00 0.00 0.00 0.00 54.66 -4.87 45.70 -3.41 -58.59 -3.10 -82.91 6.00
1683891123435312 0.00 0.00 0.00 0.00 59.53 -3.56 50.17 -3.64 -227.35 39.98 -106.06 13.89
1683891123484943 0.00 0.00 0.00 0.00 62.97 -8.41 54.57 -4.33 -90.22 4.65 -106.78 12.70
1683891123511450 0.00 0.00 0.00 0.00 66.47 -7.06 58.67 -5.01 -166.24 26.26 -126.59 15.53
1683891123581239 0.00 0.00 0.00 0.00 69.79 -8.14 62.68 -6.41 -58.74 9.72 -120.23 15.50
1683891123630914 0.00 0.00 0.00 0.00 71.00 -5.66 65.95 -6.57 -80.79 28.12 -124.67 21.75
1683891123675357 0.00 0.00 0.00 0.00 73.33 -1.93 68.71 -6.24 -73.65 3.56 -93.93 14.46
1683891123706500 0.00 0.00 0.00 0.00 75.05 -10.21 71.13 -6.60 -88.71 -10.48 -93.63 11.44
1683891123775825 0.00 0.00 0.00 0.00 78.35 -6.44 73.51 -6.48 -34.86 5.21 -67.35 7.23
1683891123804857 0.00 0.00 0.00 0.00 79.04 -11.07 75.35 -7.06 -81.92 -4.30 -71.99 4.42
1683891123875087 0.00 0.00 0.00 0.00 77.11 -10.06 76.58 -7.94 -26.34 8.36 -61.10 0.47
1683891123902010 0.00 0.00 0.00 0.00 78.12 -9.98 77.53 -9.55 -45.43 32.72 -55.45 6.30
1683891123949106 0.00 0.00 0.00 0.00 77.11 -10.06 77.95 -9.52 -20.37 34.24 -41.78 15.25
1683891124023781 0.00 0.00 0.00 0.00 76.77 -14.74 77.63 -11.18 -5.53 -0.41 -35.92 14.12
1683891124045723 0.00 0.00 0.00 0.00 76.95 -12.41 77.21 -11.45 14.45 75.78 -16.64 30.14
1683891124144118 0.00 0.00 0.00 0.00 75.84 -13.67 76.96 -12.17 4.31 2.76 -10.51 29.02
1683891124189016 0.00 0.00 0.00 0.00 71.72 -12.81 75.68 -12.74 5.66 16.07 -0.29 25.69
1683891124204212 0.00 0.00 0.00 0.00 73.60 -16.18 74.98 -13.96 84.39 37.22 20.66 26.29
1683891124241516 0.00 0.00 0.00 0.00 68.39 -14.20 73.30 -13.85 18.84 32.80 25.53 32.93
1683891124342411 0.00 0.00 0.00 0.00 64.97 -15.59 70.91 -14.49 16.61 -1.06 25.96 17.56
1683891124365366 0.00 0.00 0.00 0.00 60.38 -15.81 67.81 -14.92 104.42 27.74 45.99 22.56
1683891124412852 0.00 0.00 0.00 0.00 59.06 -19.48 65.28 -16.25 65.16 9.03 57.89 21.15
1683891124452091 0.00 0.00 0.00 0.00 53.14 -19.71 61.19 -16.96 64.59 34.03 53.93 20.51
1683891124488934 0.00 0.00 0.00 0.00 47.12 -17.40 56.94 -17.60 111.11 19.18 72.38 17.78
1683891124569177 0.00 0.00 0.00 0.00 42.16 -18.70 52.37 -18.22 53.03 7.96 79.66 19.59
1683891124613269 0.00 0.00 0.00 0.00 35.91 -19.99 47.48 -19.06 103.55 14.11 79.49 16.86
1683891124682773 0.00 0.00 0.00 0.00 30.90 -17.50 41.85 -18.66 70.43 12.05 80.54 17.47
1683891124720569 0.00 0.00 0.00 0.00 22.10 -17.49 35.64 -18.22 149.13 -10.47 97.45 8.57
1683891124736581 0.00 0.00 0.00 0.00 13.29 -16.20 28.87 -17.98 388.49 -27.80 152.93 -0.83
1683891124805652 0.00 0.00 0.00 0.00 5.76 -14.92 21.59 -17.22 97.99 -3.48 161.92 -3.12
1683891124849038 0.00 0.00 0.00 0.00 -1.76 -13.66 14.06 -15.95 174.00 -18.09 176.01 -9.56
1683891124908552 0.00 0.00 0.00 0.00 -5.53 -13.66 6.77 -15.18 126.68 -21.32 187.26 -16.23
1683891124930399 0.00 0.00 0.00 0.00 -11.81 -13.68 -0.01 -14.42 333.95 -35.18 224.22 -21.17
1683891124972735 0.00 0.00 0.00 0.00 -18.08 -8.66 -6.28 -12.92 160.28 -17.97 178.58 -19.20
1683891125024718 0.00 0.00 0.00 0.00 -24.38 -7.42 -12.31 -11.42 120.78 -29.03 183.14 -24.32
1683891125068968 0.00 0.00 0.00 0.00 -29.41 -4.92 -17.84 -9.67 136.30 -33.89 175.60 -27.48
1683891125122261 0.00 0.00 0.00 0.00 -33.19 -2.42 -23.37 -7.42 103.83 -32.79 171.03 -29.77
1683891125166611 0.00 0.00 0.00 0.00 -38.22 -2.42 -28.66 -5.17 124.83 -50.76 129.21 -32.89
1683891125214879 0.00 0.00 0.00 0.00 -43.24 2.61 -33.69 -2.91 109.52 -46.72 119.05 -38.64
1683891125295195 0.00 0.00 0.00 0.00 -43.24 2.61 -37.46 -0.91 62.66 -28.07 107.43 -38.45
1683891125314179 0.00 0.00 0.00 0.00 -44.49 6.38 -40.47 1.36 199.07 -105.95 119.98 -52.86
1683891125401988 0.00 0.00 0.00 0.00 -44.49 5.13 -42.73 2.86 34.36 -25.76 106.09 -51.45
1683891125438903 0.00 0.00 0.00 0.00 -41.99 5.12 -43.49 4.37 61.28 -40.91 93.38 -49.48
1683891125458961 0.00 0.00 0.00 0.00 -41.99 10.15 -43.24 5.88 37.63 -75.30 79.00 -55.20
1683891125508437 0.00 0.00 0.00 0.00 -39.48 10.15 -42.49 7.39 -5.02 -30.48 65.46 -55.68
