#Task Selector: 4
#PID Parameters: kp: 0.06, kd: 0.03, ki: 0.00
#n_pos: 5
#n_vel: 5
t x_ref y_ref vx_ref vy_ref x_raw y_raw x y vx_raw vy_raw vx vy
16 0.00 0.00 0.00 0.00 4.51 -1.02 0.90 -0.20 0.00 0.00 0.00 0.00
1683891406024338 0.00 0.00 0.00 0.00 4.51 -1.02 1.80 -0.41 -13.38 3.03 -2.68 0.61
1683891406088565 0.00 0.00 0.00 0.00 0.76 -1.02 1.95 -0.61 -14.04 3.18 -5.48 1.24
1683891406104701 0.00 0.00 0.00 0.00 0.76 0.23 2.11 -0.57 -9.43 12.70 -7.37 3.78
1683891406156445 0.00 0.00 0.00 0.00 2.00 -13.65 2.51 -3.30 -2.94 -0.90 -7.96 3.60
1683891406204092 0.00 0.00 0.00 0.00 2.01 -4.80 2.01 -4.05 -8.40 57.34 -9.64 15.07
1683891406279089 0.00 0.00 0.00 0.00 3.26 -3.54 1.76 -4.56 6.67 10.08 -5.63 16.48
1683891406312600 0.00 0.00 0.00 0.00 0.75 -6.06 1.76 -5.56 7.46 15.04 -1.33 18.85
1683891406355384 0.00 0.00 0.00 0.00 3.26 -4.80 2.25 -6.57 0.03 23.59 0.56 21.03
1683891406419236 0.00 0.00 0.00 0.00 4.51 -2.28 2.76 -4.29 -7.82 15.78 -0.41 24.36
1683891406465261 0.00 0.00 0.00 0.00 7.00 0.23 3.75 -3.29 -10.90 -49.48 -0.91 3.00
1683891406520067 0.00 0.00 0.00 0.00 9.49 8.99 5.00 -0.78 -18.25 -18.38 -5.90 -2.69
1683891406584108 0.00 0.00 0.00 0.00 11.99 2.74 7.25 0.98 -19.47 -39.17 -11.28 -13.53
1683891406611070 0.00 0.00 0.00 0.00 13.24 3.99 9.24 2.73 -83.49 -65.36 -27.99 -31.32
1683891406655178 0.00 0.00 0.00 0.00 18.23 6.48 11.99 4.49 -45.29 -39.86 -35.48 -42.45
1683891406699423 0.00 0.00 0.00 0.00 22.00 5.21 14.99 5.48 -62.08 -39.60 -45.72 -40.47
1683891406792743 0.00 0.00 0.00 0.00 25.77 5.19 18.24 4.72 -32.15 -10.67 -48.50 -38.93
1683891406812143 0.00 0.00 0.00 0.00 29.54 6.43 21.76 5.46 -168.45 39.30 -78.29 -23.24
1683891406834691 0.00 0.00 0.00 0.00 30.81 6.43 25.27 5.95 -156.02 -32.86 -92.80 -16.74
1683891406899452 0.00 0.00 0.00 0.00 34.60 5.16 28.54 5.68 -54.28 -7.54 -94.59 -10.27
1683891406943145 0.00 0.00 0.00 0.00 37.14 3.89 31.57 5.42 -75.04 6.05 -97.19 -1.14
1683891407006559 0.00 0.00 0.00 0.00 39.67 2.62 34.35 4.91 -47.81 4.17 -100.32 1.82
1683891407061540 0.00 0.00 0.00 0.00 38.41 1.37 36.13 3.89 -50.63 9.37 -76.76 -4.16
1683891407087761 0.00 0.00 0.00 0.00 39.68 -1.15 37.90 2.38 -67.80 38.72 -59.11 10.15
1683891407141859 0.00 0.00 0.00 0.00 38.43 -3.67 38.67 0.61 -32.84 28.04 -54.82 17.27
1683891407194890 0.00 0.00 0.00 0.00 38.44 -6.18 38.93 -1.40 -14.44 33.29 -42.70 22.72
