#Task Selector: 4
#PID Parameters: kp: 0.03, kd: 0.00, ki: 0.00
#n_pos: 10
#n_vel: 10
t x_ref y_ref vx_ref vy_ref x_raw y_raw x y vx_raw vy_raw vx vy
1683890535376589 0.00 0.00 0.00 0.00 12.03 -12.39 1.20 -1.24 0.00 0.00 0.00 0.00
1683890535451944 0.00 0.00 0.00 0.00 13.25 -2.29 2.53 -1.47 -15.98 16.46 -1.60 1.65
1683890535489808 0.00 0.00 0.00 0.00 8.24 7.75 3.35 -0.69 -35.06 6.07 -5.10 2.25
1683890535526491 0.00 0.00 0.00 0.00 9.50 -2.28 4.30 -0.92 -22.49 -21.14 -7.35 0.14
1683890535573570 0.00 0.00 0.00 0.00 9.50 -3.54 5.25 -1.28 -20.20 4.85 -9.37 0.62
1683890535623559 0.00 0.00 0.00 0.00 8.27 -11.12 6.08 -2.39 -19.02 7.09 -11.28 1.33
1683890535699613 0.00 0.00 0.00 0.00 7.00 -2.28 6.78 -2.62 -10.88 14.63 -12.36 2.80
1683890535767166 0.00 0.00 0.00 0.00 5.76 -3.54 7.36 -2.97 -10.37 3.38 -13.40 3.13
1683890535783063 0.00 0.00 0.00 0.00 7.00 1.49 8.06 -2.82 -36.28 22.31 -17.03 5.36
1683890535819151 0.00 0.00 0.00 0.00 7.00 -2.28 8.76 -3.05 -19.41 -4.13 -18.97 4.95
1683890535881646 0.00 0.00 0.00 0.00 7.02 -13.65 8.25 -3.18 -11.21 3.65 -20.09 5.32
1683890535937751 0.00 0.00 0.00 0.00 4.51 -16.18 7.38 -4.56 8.95 2.24 -17.60 3.89
1683890535965895 0.00 0.00 0.00 0.00 12.04 -31.29 7.76 -8.47 31.13 49.44 -10.98 8.23
1683890536017982 0.00 0.00 0.00 0.00 10.70 -47.94 7.88 -13.03 -7.31 75.00 -9.46 17.85
1683890536065363 0.00 0.00 0.00 0.00 8.09 -61.48 7.74 -18.83 -2.52 96.42 -7.69 27.00
1683890536176219 0.00 0.00 0.00 0.00 6.70 -76.52 7.58 -25.37 1.28 52.28 -5.66 31.52
1683890536191602 0.00 0.00 0.00 0.00 3.33 -77.26 7.21 -32.87 10.18 426.10 -3.56 72.67
1683890536208634 0.00 0.00 0.00 0.00 2.30 -85.14 6.87 -41.03 21.59 441.01 -0.36 116.43
1683890536277897 0.00 0.00 0.00 0.00 4.43 -84.54 6.61 -49.63 4.99 117.97 3.77 126.00
1683890536337926 0.00 0.00 0.00 0.00 4.43 -84.54 6.36 -57.85 4.28 143.45 6.13 140.76
1683890536497275 0.00 0.00 0.00 0.00 1.08 -76.52 5.76 -64.14 5.10 163.10 7.77 156.70
1683890536570649 0.00 0.00 0.00 0.00 4.49 -61.50 5.76 -68.67 8.09 85.75 7.68 165.05
1683890536634946 0.00 0.00 0.00 0.00 8.26 -39.84 5.38 -69.53 0.03 70.55 4.57 167.16
